timestamp,device_uuid,vaz,vbz,vcz,ia,ib,ic,kwa,kwb,kwc,kvara,kvarb,kvarc,pfa,pfb,pfc,vay,vby,vcy,vaz_ang,vbz_ang,vcz_ang,vay_ang,vby_ang,vcy_ang,ia_ang,ib_ang,ic_ang,,,,,,,,,,,,,
2025-01-30 15:40:38+00,add18211-8fb9-4362-af7e-6fcb39131869,7365.556152,7350.272949,7269.572754,2.669977112,2.623044128,2.278165741,18.90920067,18.69904137,15.58687782,-5.40263319,-4.697631359,-5.596929073,0.961523865,0.969862732,0.941163208,7425.517578,7425.171387,7256.187988,NULL,-119.4048828,120.666084,0.719939423,-118.9216113,121.2400391,15.94540771,-105.3026953,140.4182617,,18.90920033,18.6990407,15.58687771,-5.402632882,-4.697633342,-5.596929743,-3.42842E-07,-6.68457E-07,-1.08241E-07,3.08526E-07,-1.98253E-06,-6.69826E-07
2025-01-30 15:40:43+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.388184,7346.427734,7268.456055,2.664959106,2.615788574,2.270622101,18.88934135,18.63275719,15.52687073,-5.394176006,-4.70127058,-5.594245911,0.961561279,0.969612732,0.940799072,7431.762207,7421.131836,7254.950195,NULL,-119.408916,120.5472168,0.720936279,-118.9248145,121.1199707,15.93760254,-105.2480566,140.3610254,,18.88934114,18.63275807,15.52687028,-5.394175655,-4.701271317,-5.594244728,-2.1019E-07,8.84477E-07,-4.42968E-07,3.51381E-07,-7.36225E-07,1.18242E-06
2025-01-30 15:40:48+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.388184,7346.427734,7268.456055,2.664959106,2.615788574,2.270622101,18.88934135,18.63275719,15.52687073,-5.394176006,-4.70127058,-5.594245911,0.961561279,0.969612732,0.940799072,7431.762207,7421.131836,7254.950195,NULL,-119.408916,120.5472168,0.720936279,-118.9248145,121.1199707,15.93760254,-105.2480566,140.3610254,,18.88934114,18.63275807,15.52687028,-5.394175655,-4.701271317,-5.594244728,-2.1019E-07,8.84477E-07,-4.42968E-07,3.51381E-07,-7.36225E-07,1.18242E-06
2025-01-30 15:40:53+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.783691,7346.711914,7269.238281,2.625565491,2.590079956,2.230999603,18.60752106,18.45155716,15.26287746,-5.327298164,-4.650431156,-5.482454777,0.961375549,0.969676514,0.941126526,7431.791016,7421.57373,7255.962402,NULL,-119.4425195,120.5488672,0.72024559,-118.9594043,121.1220996,15.97631714,-105.2966113,140.3072461,,18.60752068,18.45155854,15.26287829,-5.327297974,-4.650431404,-5.482453144,-3.78692E-07,1.37613E-06,8.30623E-07,1.9028E-07,-2.47959E-07,1.63229E-06
2025-01-30 15:40:58+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.783691,7346.711914,7269.238281,2.625565491,2.590079956,2.230999603,18.60752106,18.45155716,15.26287746,-5.327298164,-4.650431156,-5.482454777,0.961375549,0.969676514,0.941126526,7431.791016,7421.57373,7255.962402,NULL,-119.4425195,120.5488672,0.72024559,-118.9594043,121.1220996,15.97631714,-105.2966113,140.3072461,,18.60752068,18.45155854,15.26287829,-5.327297974,-4.650431404,-5.482453144,-3.78692E-07,1.37613E-06,8.30623E-07,1.9028E-07,-2.47959E-07,1.63229E-06
2025-01-30 15:41:03+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.109863,7349.598633,7270.166504,2.592726746,2.548773804,2.205457611,18.34515953,18.14236641,15.03828812,-5.356855392,-4.664732933,-5.5624156,0.959912964,0.968498718,0.9378974,7431.895996,7424.457031,7256.994629,NULL,-119.3097168,120.6178613,0.717131271,-118.8263867,121.1914063,16.27800171,-104.8902734,140.9164648,,18.3451597,18.14236771,15.03828807,-5.356855196,-4.664731366,-5.562414989,1.67893E-07,1.30119E-06,-4.63859E-08,1.96804E-07,1.56685E-06,6.10328E-07
2025-01-30 15:41:08+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.109863,7349.598633,7270.166504,2.592726746,2.548773804,2.205457611,18.34515953,18.14236641,15.03828812,-5.356855392,-4.664732933,-5.5624156,0.959912964,0.968498718,0.9378974,7431.895996,7424.457031,7256.994629,NULL,-119.3097168,120.6178613,0.717131271,-118.8263867,121.1914063,16.27800171,-104.8902734,140.9164648,,18.3451597,18.14236771,15.03828807,-5.356855196,-4.664731366,-5.562414989,1.67893E-07,1.30119E-06,-4.63859E-08,1.96804E-07,1.56685E-06,6.10328E-07
2025-01-30 15:41:13+00,add18211-8fb9-4362-af7e-6fcb39131869,7376.345215,7356.045898,7272.750977,2.632779541,2.589532166,2.228243713,18.68083954,18.45664406,15.21476555,-5.307907581,-4.712320805,-5.579236507,0.961923828,0.968917908,0.938866577,7436.760742,7431.405273,7259.490234,NULL,-119.3130859,120.5910449,0.718113785,-118.8303027,121.165332,15.86177979,-104.9904102,140.7289746,,18.68084077,18.45664335,15.21476577,-5.307907466,-4.712319308,-5.579237364,1.23193E-06,-7.06606E-07,2.22849E-07,1.15672E-07,1.49706E-06,-8.56517E-07
2025-01-30 15:41:18+00,add18211-8fb9-4362-af7e-6fcb39131869,7376.345215,7356.045898,7272.750977,2.632779541,2.589532166,2.228243713,18.68083954,18.45664406,15.21476555,-5.307907581,-4.712320805,-5.579236507,0.961923828,0.968917908,0.938866577,7436.760742,7431.405273,7259.490234,NULL,-119.3130859,120.5910449,0.718113785,-118.8303027,121.165332,15.86177979,-104.9904102,140.7289746,,18.68084077,18.45664335,15.21476577,-5.307907466,-4.712319308,-5.579237364,1.23193E-06,-7.06606E-07,2.22849E-07,1.15672E-07,1.49706E-06,-8.56517E-07
2025-01-30 15:41:23+00,add18211-8fb9-4362-af7e-6fcb39131869,7377.644531,7353.509766,7277.708984,2.61657135,2.58245697,2.211434326,18.52313614,18.39434624,15.09223461,-5.435348034,-4.719414711,-5.589895248,0.95954248,0.968626892,0.937745117,7438.338379,7428.655273,7264.689453,NULL,-119.3345508,120.6360059,0.719693604,-118.850791,121.2083789,16.35356812,-104.9446387,140.9597363,,18.52313568,18.39434415,15.09223518,-5.435347958,-4.719412872,-5.589894554,-4.57121E-07,-2.09017E-06,5.6882E-07,7.5524E-08,1.83894E-06,6.9435E-07
2025-01-30 15:41:28+00,add18211-8fb9-4362-af7e-6fcb39131869,7377.644531,7353.509766,7277.708984,2.61657135,2.58245697,2.211434326,18.52313614,18.39434624,15.09223461,-5.435348034,-4.719414711,-5.589895248,0.95954248,0.968626892,0.937745117,7438.338379,7428.655273,7264.689453,NULL,-119.3345508,120.6360059,0.719693604,-118.850791,121.2083789,16.35356812,-104.9446387,140.9597363,,,,,,,,,,,,,
2025-01-30 15:41:33+00,add18211-8fb9-4362-af7e-6fcb39131869,7376.389648,7359.908203,7275.21875,2.605478821,2.580185242,2.221404572,18.44668579,18.41875839,15.17488384,-5.393585682,-4.622406006,-5.559445381,0.959813721,0.969922607,0.938969849,7436.156738,7435.191895,7261.90625,NULL,-119.2984277,120.6924902,0.720036011,-118.8158887,121.2670605,16.29827515,-105.210332,140.8132129,,,,,,,,,,,,,
2025-01-30 15:41:38+00,add18211-8fb9-4362-af7e-6fcb39131869,7376.389648,7359.908203,7275.21875,2.605478821,2.580185242,2.221404572,18.44668579,18.41875839,15.17488384,-5.393585682,-4.622406006,-5.559445381,0.959813721,0.969922607,0.938969849,7436.156738,7435.191895,7261.90625,NULL,-119.2984277,120.6924902,0.720036011,-118.8158887,121.2670605,16.29827515,-105.210332,140.8132129,,,,,,,,,,,,,
2025-01-30 15:41:43+00,add18211-8fb9-4362-af7e-6fcb39131869,7376.984375,7358.286133,7264.049805,2.599950562,2.574056091,2.225773926,18.42726326,18.37304688,15.16667366,-5.31981802,-4.602071285,-5.60183239,0.960764404,0.970032959,0.938059692,7437.173828,7433.504395,7250.878906,NULL,-119.1478125,120.6255859,0.71970192,-118.6643066,121.1978125,16.1030481,-105.0857129,140.897373,,,,,,,,,,,,,
2025-01-30 15:41:48+00,add18211-8fb9-4362-af7e-6fcb39131869,7376.984375,7358.286133,7264.049805,2.599950562,2.574056091,2.225773926,18.42726326,18.37304688,15.16667366,-5.31981802,-4.602071285,-5.60183239,0.960764404,0.970032959,0.938059692,7437.173828,7433.504395,7250.878906,NULL,-119.1478125,120.6255859,0.71970192,-118.6643066,121.1978125,16.1030481,-105.0857129,140.897373,,,,,,,,,,,,,
2025-01-30 15:41:53+00,add18211-8fb9-4362-af7e-6fcb39131869,7375.793457,7362.602051,7262.491211,2.632142639,2.595571899,2.240575104,18.644701,18.51882744,15.29286861,-5.411468983,-4.717135429,-5.559790611,0.960367004,0.969056458,0.939818115,7436.382813,7438.001953,7249.302246,NULL,-119.0737109,120.6454199,0.71747963,-118.58875,121.2183496,16.1849292,-104.7831641,140.6243848,,,,,,,,,,,,,
2025-01-30 15:41:58+00,add18211-8fb9-4362-af7e-6fcb39131869,7375.793457,7362.602051,7262.491211,2.632142639,2.595571899,2.240575104,18.644701,18.51882744,15.29286861,-5.411468983,-4.717135429,-5.559790611,0.960367004,0.969056458,0.939818115,7436.382813,7438.001953,7249.302246,NULL,-119.0737109,120.6454199,0.71747963,-118.58875,121.2183496,16.1849292,-104.7831641,140.6243848,,,,,,,,,,,,,
2025-01-30 15:42:03+00,add18211-8fb9-4362-af7e-6fcb39131869,7373.554688,7352.266113,7270.494141,2.625812988,2.594409485,2.235601349,18.62016487,18.49402237,15.25817299,-5.306603909,-4.671053886,-5.601631165,0.961707153,0.969553162,0.938737671,7434.753418,7427.561523,7257.35791,NULL,-119.2460059,120.6436621,0.717984772,-118.7623145,121.2165039,15.90714355,-105.0712109,140.8030176,,,,,,,,,,,,,
2025-01-30 15:42:08+00,add18211-8fb9-4362-af7e-6fcb39131869,7373.554688,7352.266113,7270.494141,2.625812988,2.594409485,2.235601349,18.62016487,18.49402237,15.25817299,-5.306603909,-4.671053886,-5.601631165,0.961707153,0.969553162,0.938737671,7434.753418,7427.561523,7257.35791,NULL,-119.2460059,120.6436621,0.717984772,-118.7623145,121.2165039,15.90714355,-105.0712109,140.8030176,,,,,,,,,,,,,
2025-01-30 15:42:13+00,add18211-8fb9-4362-af7e-6fcb39131869,7372.799316,7358.200684,7269.395508,2.634915771,2.585067749,2.252209015,18.66475487,18.44740868,15.38942051,-5.387377739,-4.637737274,-5.587002754,0.960778137,0.969821472,0.939972778,7433.416992,7433.722656,7256.558594,NULL,-119.2369824,120.6966211,0.717993774,-118.7535059,121.2705273,16.10020752,-105.1250977,140.6496387,,,,,,,,,,,,,
2025-01-30 15:42:18+00,add18211-8fb9-4362-af7e-6fcb39131869,7372.799316,7358.200684,7269.395508,2.634915771,2.585067749,2.252209015,18.66475487,18.44740868,15.38942051,-5.387377739,-4.637737274,-5.587002754,0.960778137,0.969821472,0.939972778,7433.416992,7433.722656,7256.558594,NULL,-119.2369824,120.6966211,0.717993774,-118.7535059,121.2705273,16.10020752,-105.1250977,140.6496387,,,,,,,,,,,,,
2025-01-30 15:42:23+00,add18211-8fb9-4362-af7e-6fcb39131869,7377.23291,7351.342285,7266.782715,2.617565308,2.583446655,2.221112213,18.52152061,18.40011787,15.14434242,-5.463004112,-4.703634262,-5.582067013,0.959147949,0.968845337,0.938291382,7437.922852,7426.794434,7253.882324,NULL,-119.3306836,120.554082,0.717747803,-118.8473926,121.1284668,16.43365601,-104.9912109,140.7875098,,,,,,,,,,,,,
2025-01-30 15:42:28+00,add18211-8fb9-4362-af7e-6fcb39131869,7377.23291,7351.342285,7266.782715,2.617565308,2.583446655,2.221112213,18.52152061,18.40011787,15.14434242,-5.463004112,-4.703634262,-5.582067013,0.959147949,0.968845337,0.938291382,7437.922852,7426.794434,7253.882324,NULL,-119.3306836,120.554082,0.717747803,-118.8473926,121.1284668,16.43365601,-104.9912109,140.7875098,,,,,,,,,,,,,
2025-01-30 15:42:33+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.888184,7351.655273,7271,2.612614441,2.58149292,2.217995148,18.49356651,18.3975296,15.15912056,-5.378834724,-4.658823967,-5.502957821,0.960210754,0.969401062,0.939981445,7432.310059,7427.255371,7257.897949,NULL,-119.3428516,120.5955762,0.721120834,-118.8572852,121.1699902,16.21701782,-105.1325098,140.5471289,,,,,,,,,,,,,
2025-01-30 15:42:38+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.888184,7351.655273,7271,2.612614441,2.58149292,2.217995148,18.49356651,18.3975296,15.15912056,-5.378834724,-4.658823967,-5.502957821,0.960210754,0.969401062,0.939981445,7432.310059,7427.255371,7257.897949,NULL,-119.3428516,120.5955762,0.721120834,-118.8572852,121.1699902,16.21701782,-105.1325098,140.5471289,,,,,,,,,,,,,
2025-01-30 15:42:43+00,add18211-8fb9-4362-af7e-6fcb39131869,7373.82666,7350.265625,7273.077637,2.612877197,2.578078613,2.21699173,18.50100708,18.3727417,15.15555859,-5.37831974,-4.639857769,-5.504890919,0.960248047,0.969560181,0.939917297,7433.911621,7426.015137,7260.303711,NULL,-119.3965625,120.5969727,0.71809021,-118.9101855,121.1715723,16.20936768,-105.223418,140.5592969,,,,,,,,,,,,,
2025-01-30 15:42:49+00,add18211-8fb9-4362-af7e-6fcb39131869,7373.82666,7350.265625,7273.077637,2.612877197,2.578078613,2.21699173,18.50100708,18.3727417,15.15555859,-5.37831974,-4.639857769,-5.504890919,0.960248047,0.969560181,0.939917297,7433.911621,7426.015137,7260.303711,NULL,-119.3965625,120.5969727,0.71809021,-118.9101855,121.1715723,16.20936768,-105.223418,140.5592969,,,,,,,,,,,,,
2025-01-30 15:42:54+00,add18211-8fb9-4362-af7e-6fcb39131869,7374.304199,7349.584961,7274.034668,2.617814941,2.582705383,2.2221521,18.51548386,18.40798378,15.17266464,-5.462882996,-4.631987572,-5.573645592,0.959124634,0.969769592,0.938669495,7434.346191,7425.157227,7261.178223,NULL,-119.3980469,120.5889258,0.720719147,-118.9150586,121.1634863,16.43838013,-105.2739844,140.7596191,,,,,,,,,,,,,
2025-01-30 15:42:59+00,add18211-8fb9-4362-af7e-6fcb39131869,7374.304199,7349.584961,7274.034668,2.617814941,2.582705383,2.2221521,18.51548386,18.40798378,15.17266464,-5.462882996,-4.631987572,-5.573645592,0.959124634,0.969769592,0.938669495,7434.346191,7425.157227,7261.178223,NULL,-119.3980469,120.5889258,0.720719147,-118.9150586,121.1634863,16.43838013,-105.2739844,140.7596191,,,,,,,,,,,,,
2025-01-30 15:43:04+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.264648,7352.311523,7270.216309,2.614330139,2.570485535,2.225345306,18.51787376,18.30091667,15.20177269,-5.334478378,-4.716892242,-5.536950111,0.960923218,0.968353149,0.939613953,7432.413574,7427.841309,7257.57959,NULL,-119.348125,120.6079395,0.716789017,-118.8634082,121.1795801,16.07020264,-104.8952246,140.6211035,,,,,,,,,,,,,
2025-01-30 15:43:09+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.264648,7352.311523,7270.216309,2.614330139,2.570485535,2.225345306,18.51787376,18.30091667,15.20177269,-5.334478378,-4.716892242,-5.536950111,0.960923218,0.968353149,0.939613953,7432.413574,7427.841309,7257.57959,NULL,-119.348125,120.6079395,0.716789017,-118.8634082,121.1795801,16.07020264,-104.8952246,140.6211035,,,,,,,,,,,,,
2025-01-30 15:43:14+00,add18211-8fb9-4362-af7e-6fcb39131869,7363.348633,7353.064453,7273.518066,2.585293884,2.539322662,2.18917923,18.26425934,18.07689857,14.93027878,-5.366759777,-4.675673962,-5.534420013,0.959437744,0.968138916,0.937652832,7424.181641,7428.788086,7260.677734,NULL,-119.3568457,120.7222656,0.71983963,-118.8740234,121.2966016,16.37486816,-104.8548535,141.0612207,,,,,,,,,,,,,
2025-01-30 15:43:19+00,add18211-8fb9-4362-af7e-6fcb39131869,7363.348633,7353.064453,7273.518066,2.585293884,2.539322662,2.18917923,18.26425934,18.07689857,14.93027878,-5.366759777,-4.675673962,-5.534420013,0.959437744,0.968138916,0.937652832,7424.181641,7428.788086,7260.677734,NULL,-119.3568457,120.7222656,0.71983963,-118.8740234,121.2966016,16.37486816,-104.8548535,141.0612207,,,,,,,,,,,,,
2025-01-30 15:43:24+00,add18211-8fb9-4362-af7e-6fcb39131869,7372.402344,7353.307129,7276.757324,2.622947083,2.569688721,2.22397644,18.57081604,18.30604553,15.18898106,-5.390789509,-4.683652878,-5.585268021,0.960356445,0.96879364,0.938556885,7433.12207,7428.844238,7264.010742,NULL,-119.4366406,120.6289551,0.720062103,-118.9536035,121.2032227,16.18710571,-105.0852148,140.8183594,,,,,,,,,,,,,
2025-01-30 15:43:29+00,add18211-8fb9-4362-af7e-6fcb39131869,7372.402344,7353.307129,7276.757324,2.622947083,2.569688721,2.22397644,18.57081604,18.30604553,15.18898106,-5.390789509,-4.683652878,-5.585268021,0.960356445,0.96879364,0.938556885,7433.12207,7428.844238,7264.010742,NULL,-119.4366406,120.6289551,0.720062103,-118.9536035,121.2032227,16.18710571,-105.0852148,140.8183594,,,,,,,,,,,,,
2025-01-30 15:43:34+00,add18211-8fb9-4362-af7e-6fcb39131869,7363.274902,7343.458984,7270.587402,2.578057556,2.545554657,2.191161804,18.21802902,18.08460426,14.93039989,-5.334384441,-4.730950832,-5.557067394,0.959705078,0.967444214,0.937189636,7423.896484,7418.995605,7257.945801,NULL,-119.4645898,120.5468555,0.717756805,-118.9818262,121.1211523,16.32045044,-104.8044824,140.9620313,,,,,,,,,,,,,
2025-01-30 15:43:39+00,add18211-8fb9-4362-af7e-6fcb39131869,7363.274902,7343.458984,7270.587402,2.578057556,2.545554657,2.191161804,18.21802902,18.08460426,14.93039989,-5.334384441,-4.730950832,-5.557067394,0.959705078,0.967444214,0.937189636,7423.896484,7418.995605,7257.945801,NULL,-119.4645898,120.5468555,0.717756805,-118.9818262,121.1211523,16.32045044,-104.8044824,140.9620313,,,,,,,,,,,,,
2025-01-30 15:43:44+00,add18211-8fb9-4362-af7e-6fcb39131869,7368.731445,7346.193359,7275.144043,2.59387085,2.551680145,2.193704987,18.34269142,18.14745331,14.97196007,-5.373360157,-4.695745945,-5.526907444,0.959670166,0.968115356,0.938120911,7429.075684,7421.825195,7262.50293,NULL,-119.4743164,120.5731641,0.719584885,-118.9903711,121.1466699,16.32756836,-104.9669336,140.8348242,,,,,,,,,,,,,
2025-01-30 15:43:49+00,add18211-8fb9-4362-af7e-6fcb39131869,7368.731445,7346.193359,7275.144043,2.59387085,2.551680145,2.193704987,18.34269142,18.14745331,14.97196007,-5.373360157,-4.695745945,-5.526907444,0.959670166,0.968115356,0.938120911,7429.075684,7421.825195,7262.50293,NULL,-119.4743164,120.5731641,0.719584885,-118.9903711,121.1466699,16.32756836,-104.9669336,140.8348242,,,,,,,,,,,,,
2025-01-30 15:43:54+00,add18211-8fb9-4362-af7e-6fcb39131869,7370.745605,7340.999023,7279.973145,2.60598999,2.568135071,2.19785202,18.42456055,18.25200844,15.02147388,-5.430123329,-4.720984459,-5.510450363,0.959208435,0.968138733,0.93882428,7431.791992,7416.707031,7267.586914,NULL,-119.6133496,120.4952441,0.717216797,-119.1297949,121.0672852,16.42140503,-105.1113086,140.6402148,,,,,,,,,,,,,
2025-01-30 15:43:59+00,add18211-8fb9-4362-af7e-6fcb39131869,7370.745605,7340.999023,7279.973145,2.60598999,2.568135071,2.19785202,18.42456055,18.25200844,15.02147388,-5.430123329,-4.720984459,-5.510450363,0.959208435,0.968138733,0.93882428,7431.791992,7416.707031,7267.586914,NULL,-119.6133496,120.4952441,0.717216797,-119.1297949,121.0672852,16.42140503,-105.1113086,140.6402148,,,,,,,,,,,,,
2025-01-30 15:44:04+00,add18211-8fb9-4362-af7e-6fcb39131869,7376.927246,7348.027344,7278.854004,2.58533844,2.548113556,2.187665405,18.30915642,18.13221931,14.95356846,-5.33950901,-4.668629646,-5.473108292,0.960009338,0.968414856,0.939076416,7437.431152,7423.814941,7266.19873,NULL,-119.5188477,120.5733496,0.720158615,-119.0363086,121.1496777,16.2582959,-105.0801172,140.6763184,,,,,,,,,,,,,
2025-01-30 15:44:09+00,add18211-8fb9-4362-af7e-6fcb39131869,7376.927246,7348.027344,7278.854004,2.58533844,2.548113556,2.187665405,18.30915642,18.13221931,14.95356846,-5.33950901,-4.668629646,-5.473108292,0.960009338,0.968414856,0.939076416,7437.431152,7423.814941,7266.19873,NULL,-119.5188477,120.5733496,0.720158615,-119.0363086,121.1496777,16.2582959,-105.0801172,140.6763184,,,,,,,,,,,,,
2025-01-30 15:44:14+00,add18211-8fb9-4362-af7e-6fcb39131869,7372.150391,7342.274414,7271.85791,2.545636902,2.512216339,2.162485352,17.98435593,17.84046173,14.69740391,-5.362499237,-4.685085773,-5.592042923,0.958306091,0.967204834,0.934635071,7433.075684,7417.925293,7259.472656,NULL,-119.4804199,120.5066504,0.718555832,-118.9974707,121.0787793,16.60330566,-104.7662109,141.3373828,,,,,,,,,,,,,
2025-01-30 15:44:19+00,add18211-8fb9-4362-af7e-6fcb39131869,7372.150391,7342.274414,7271.85791,2.545636902,2.512216339,2.162485352,17.98435593,17.84046173,14.69740391,-5.362499237,-4.685085773,-5.592042923,0.958306091,0.967204834,0.934635071,7433.075684,7417.925293,7259.472656,NULL,-119.4804199,120.5066504,0.718555832,-118.9974707,121.0787793,16.60330566,-104.7662109,141.3373828,,,,,,,,,,,,,
2025-01-30 15:44:24+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.597168,7342.681641,7263.038574,2.581762695,2.549274902,2.198661194,18.27029228,18.10961151,14.9784441,-5.329409122,-4.735474586,-5.536595821,0.959991882,0.967470581,0.937972412,7432.801758,7418.574219,7250.40918,NULL,-119.3831348,120.4603809,0.717738419,-118.8987988,121.0334082,16.26186279,-104.7290039,140.746582,,,,,,,,,,,,,
2025-01-30 15:44:29+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.597168,7342.681641,7263.038574,2.581762695,2.549274902,2.198661194,18.27029228,18.10961151,14.9784441,-5.329409122,-4.735474586,-5.536595821,0.959991882,0.967470581,0.937972412,7432.801758,7418.574219,7250.40918,NULL,-119.3831348,120.4603809,0.717738419,-118.8987988,121.0334082,16.26186279,-104.7290039,140.746582,,,,,,,,,,,,,
2025-01-30 15:44:34+00,add18211-8fb9-4362-af7e-6fcb39131869,7381.316895,7348.401855,7261.061523,2.56151001,2.53516098,2.178704224,18.1533432,18.04008865,14.80232811,-5.286090851,-4.648552895,-5.581591606,0.960122681,0.968367554,0.935689209,7442.435547,7424.221191,7248.542969,NULL,-119.3391797,120.3333789,0.718390656,-118.8553418,120.9066309,16.23508667,-104.8895996,140.9935938,,,,,,,,,,,,,
2025-01-30 15:44:39+00,add18211-8fb9-4362-af7e-6fcb39131869,7381.316895,7348.401855,7261.061523,2.56151001,2.53516098,2.178704224,18.1533432,18.04008865,14.80232811,-5.286090851,-4.648552895,-5.581591606,0.960122681,0.968367554,0.935689209,7442.435547,7424.221191,7248.542969,NULL,-119.3391797,120.3333789,0.718390656,-118.8553418,120.9066309,16.23508667,-104.8895996,140.9935938,,,,,,,,,,,,,
2025-01-30 15:44:44+00,add18211-8fb9-4362-af7e-6fcb39131869,7378.42041,7344.422852,7269.858887,2.56954834,2.530278168,2.180588074,18.22112465,17.99068451,14.86194038,-5.238530636,-4.656094551,-5.516031742,0.961069885,0.968103455,0.93751001,7439.581543,7420.208984,7257.385742,NULL,-119.5128711,120.315166,0.719125748,-119.0298047,120.8865918,16.03981934,-105.0027637,140.6776563,,,,,,,,,,,,,
2025-01-30 15:44:49+00,add18211-8fb9-4362-af7e-6fcb39131869,7378.42041,7344.422852,7269.858887,2.56954834,2.530278168,2.180588074,18.22112465,17.99068451,14.86194038,-5.238530636,-4.656094551,-5.516031742,0.961069885,0.968103455,0.93751001,7439.581543,7420.208984,7257.385742,NULL,-119.5128711,120.315166,0.719125748,-119.0298047,120.8865918,16.03981934,-105.0027637,140.6776563,,,,,,,,,,,,,
2025-01-30 15:44:54+00,add18211-8fb9-4362-af7e-6fcb39131869,7383.158691,7340.833008,7270.141602,2.552877502,2.516848602,2.15875824,18.09919739,17.85923576,14.71088409,-5.260940075,-4.733035088,-5.468688965,0.960256165,0.96663031,0.937328613,7444.288574,7416.748047,7257.860352,NULL,-119.5867383,120.1605664,0.717632751,-119.103457,120.73375,16.20769897,-104.7435059,140.5529004,,,,,,,,,,,,,
2025-01-30 15:44:59+00,add18211-8fb9-4362-af7e-6fcb39131869,7383.158691,7340.833008,7270.141602,2.552877502,2.516848602,2.15875824,18.09919739,17.85923576,14.71088409,-5.260940075,-4.733035088,-5.468688965,0.960256165,0.96663031,0.937328613,7444.288574,7416.748047,7257.860352,NULL,-119.5867383,120.1605664,0.717632751,-119.103457,120.73375,16.20769897,-104.7435059,140.5529004,,,,,,,,,,,,,
2025-01-30 15:45:04+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.446289,7348.611816,7268.739746,0.32204731,0.285166702,0.328256111,1.939158082,1.695836186,-1.242980719,-1.369425416,-1.231094122,-2.036672592,0.816847229,0.809244507,0.520945618,7432.731445,7424.396484,7256.242676,NULL,-119.4028418,120.4194434,0.71844841,-118.9187988,120.9942969,35.22958008,-83.4250293,-118.1848535,,,,,,,,,,,,,
2025-01-30 15:45:09+00,add18211-8fb9-4362-af7e-6fcb39131869,7371.446289,7348.611816,7268.739746,0.32204731,0.285166702,0.328256111,1.939158082,1.695836186,-1.242980719,-1.369425416,-1.231094122,-2.036672592,0.816847229,0.809244507,0.520945618,7432.731445,7424.396484,7256.242676,NULL,-119.4028418,120.4194434,0.71844841,-118.9187988,120.9942969,35.22958008,-83.4250293,-118.1848535,,,,,,,,,,,,,
2025-01-30 15:45:14+00,add18211-8fb9-4362-af7e-6fcb39131869,7373.671387,7351.427246,7273.470703,0.306740513,0.285618229,0.324037056,1.810055614,1.601175189,-1.251392484,-1.356265068,-1.358302355,-1.997216105,0.800270874,0.762572693,0.530954346,7434.167969,7427.505859,7261.089355,NULL,-119.4527441,120.4025684,0.721020737,-118.9694238,120.9758203,36.84402588,-79.14427734,-117.5274707,,,,,,,,,,,,,
2025-01-30 15:45:19+00,add18211-8fb9-4362-af7e-6fcb39131869,7373.671387,7351.427246,7273.470703,0.306740513,0.285618229,0.324037056,1.810055614,1.601175189,-1.251392484,-1.356265068,-1.358302355,-1.997216105,0.800270874,0.762572693,0.530954346,7434.167969,7427.505859,7261.089355,NULL,-119.4527441,120.4025684,0.721020737,-118.9694238,120.9758203,36.84402588,-79.14427734,-117.5274707,,,,,,,,,,,,,
2025-01-30 15:45:24+00,add18211-8fb9-4362-af7e-6fcb39131869,7362.964355,7349.854004,7278.425781,0.306850872,0.283439178,0.325104752,1.802757978,1.581983924,-1.281213284,-1.36185348,-1.355433941,-1.989380717,0.797916321,0.759387573,0.541452881,7424.09668,7425.700684,7266.229492,NULL,-119.4769727,120.4616895,0.720152969,-118.9929785,121.033623,37.06841309,-78.8872168,-116.7557129,,,,,,,,,,,,,
2025-01-30 15:45:29+00,add18211-8fb9-4362-af7e-6fcb39131869,7362.964355,7349.854004,7278.425781,0.306850872,0.283439178,0.325104752,1.802757978,1.581983924,-1.281213284,-1.36185348,-1.355433941,-1.989380717,0.797916321,0.759387573,0.541452881,7424.09668,7425.700684,7266.229492,NULL,-119.4769727,120.4616895,0.720152969,-118.9929785,121.033623,37.06841309,-78.8872168,-116.7557129,,,,,,,,,,,,,
2025-01-30 15:45:34+00,add18211-8fb9-4362-af7e-6fcb39131869,7368.33252,7350.805176,7276.15332,0.304753609,0.278269329,0.326078682,1.762862086,1.562815785,-1.277997971,-1.390936613,-1.319731832,-1.998985887,0.785055298,0.764024902,0.538649048,7429.128906,7426.95752,7263.685059,NULL,-119.4966113,120.505957,0.72038269,-119.014375,121.0793945,38.27420898,-79.31693848,-116.9023145,,,,,,,,,,,,,
