Time,V1,V2,V3,Vnavg_V,V12,V23,V31,VIavg_V,I1,I2,I3,Iavg_A,In,P1,P2,P3,Psum_kW,Q1,Q2,Q3,Qsum_kvar,S1,S2,S3,Ssum_kVA,PF1,PF2,PF3,PF,EPa_IMP_kWh,EPb_IMP_kWh,EPc_IMP_kWh,EP_IMP_kWh,EPa_EXP_kWh,EPb_EXP_kWh,EPc_EXP_kWh,EP_EXP_kWh,EP_TOTAL_kWh,EP_NET_kWh,EQa_IMP_kvarh,EQb_IMP_kvarh,EQc_IMP_kvarh,EQ_IMP_kvarh,EQa_EXP_kvarh,EQb_EXP_kvarh,EQc_EXP_kvarh,EQ_EXP_kvarh,EQ_TOTAL_kvarh,EQ_NET_kvarh,ESa_kVAh,ESb_kVAh,ESc_kVAh,ES_kVAh,THD_Va,THD_Vb,THD_Vc,THD_Vavg,THD_Ia,THD_Ib,THD_Ic,THD_Iavg,Ang_Vb,Ang_Vc,Ang_Ia,Ang_Ib,Ang_Ic
2024-06-30 00:00:00,286.353,287.138,285.764,286.419,497.648,496.032,494.629,496.103,0.425,0.629,0.648,0.568,0.0,0.052,0.104,0.048,0.204,-0.096,-0.133,-0.174,-0.402,0.122,0.182,0.188,0.491,0.429,0.574,0.255,0.416,1400.4,4679.4,1563.3,7645.2,0.0,8.7,3.9,12.6,7657.9,7632.7,1348.2,116.7,7.1,1472.3,344.0,602.5,2413.9,3362.1,4835.1,-1889.5,2488.5,4806.8,3215.9,10513.4,1.91,1.92,1.81,1.88,0.0,0.0,0.0,0.0,120.3,240.3,63.2,170.5,314.8
2024-06-30 00:01:00,286.056,286.748,285.516,286.107,496.974,495.402,494.276,495.55,0.389,0.516,0.634,0.513,0.0,0.026,0.092,0.052,0.171,-0.099,-0.109,-0.175,-0.384,0.111,0.152,0.19,0.454,0.237,0.603,0.275,0.376,1400.4,4679.4,1563.3,7645.2,0.0,8.7,3.9,12.6,7657.9,7632.7,1348.2,116.7,7.1,1472.3,344.0,602.5,2413.9,3362.1,4835.1,-1889.5,2488.5,4806.8,3215.9,10513.4,1.89,1.9,1.78,1.86,0.0,0.0,0.0,0.0,120.3,240.2,74.2,170.8,315.3
2024-06-30 00:02:00,286.457,287.056,285.633,286.382,497.749,495.719,494.643,496.037,0.396,0.523,0.628,0.516,0.0,0.03,0.085,0.047,0.162,-0.1,-0.113,-0.169,-0.381,0.114,0.151,0.182,0.447,0.263,0.562,0.259,0.363,1400.4,4679.4,1563.3,7645.2,0.0,8.7,3.9,12.6,7657.9,7632.7,1348.2,116.7,7.1,1472.3,344.0,602.5,2413.9,3362.1,4835.1,-1889.5,2488.5,4806.8,3215.9,10513.4,1.87,1.83,1.77,1.83,0.0,0.0,0.0,0.0,120.4,240.3,73.1,170.8,313.9
2024-06-30 00:03:00,286.593,287.143,285.618,286.451,497.965,495.752,494.71,496.142,0.402,0.517,0.602,0.507,0.0,0.031,0.091,0.052,0.174,-0.1,-0.112,-0.172,-0.383,0.115,0.154,0.184,0.453,0.271,0.591,0.282,0.384,1400.4,4679.4,1563.3,7645.2,0.0,8.7,3.9,12.6,7657.9,7632.7,1348.2,116.7,7.1,1472.3,344.0,602.5,2413.9,3362.1,4835.1,-1889.5,2488.5,4806.8,3215.9,10513.5,1.88,1.86,1.8,1.85,0.0,0.0,0.0,0.0,120.4,240.3,71.9,173.0,314.3
2024-06-30 00:04:00,286.018,286.588,285.106,285.904,496.93,494.879,493.744,495.184,0.403,0.525,0.63,0.52,0.0,0.031,0.086,0.049,0.165,-0.1,-0.113,-0.169,-0.382,0.115,0.152,0.183,0.451,0.266,0.563,0.267,0.367,1400.4,4679.4,1563.3,7645.2,0.0,8.7,3.9,12.6,7657.9,7632.7,1348.2,116.7,7.1,1472.3,344.0,602.5,2413.9,3362.1,4835.1,-1889.5,2488.6,4806.8,3215.9,10513.5,1.83,1.82,1.77,1.81,0.0,0.0,0.0,0.0,120.4,240.3,73.0,171.9,313.8
2024-06-30 00:05:00,285.719,286.38,284.792,285.63,496.54,494.477,493.189,494.735,0.403,0.522,0.616,0.513,0.0,0.031,0.09,0.052,0.173,-0.1,-0.111,-0.171,-0.383,0.115,0.153,0.183,0.451,0.268,0.591,0.284,0.384,1400.4,4679.4,1563.3,7645.2,0.0,8.7,3.9,12.6,7657.9,7632.7,1348.2,116.7,7.1,1472.3,344.1,602.5,2413.9,3362.1,4835.1,-1889.5,2488.6,4806.8,3215.9,10513.5,1.86,1.84,1.77,1.82,0.0,0.0,0.0,0.0,120.4,240.3,72.6,160.1,305.9
2024-06-30 00:06:00,285.741,286.299,284.767,285.602,496.499,494.395,493.182,494.692,0.409,0.526,0.631,0.522,0.0,0.031,0.088,0.052,0.172,-0.101,-0.111,-0.17,-0.382,0.117,0.152,0.184,0.453,0.268,0.579,0.285,0.379,1400.4,4679.4,1563.3,7645.2,0.0,8.7,3.9,12.6,7657.9,7632.7,1348.2,116.7,7.1,1472.3,344.1,602.5,2413.9,3362.1,4835.1,-1889.5,2488.6,4806.8,3215.9,10513.5,1.86,1.84,1.79,1.83,0.0,0.0,0.0,0.0,120.4,240.3,72.8,171.3,313.2
2024-06-30 00:07:00,285.63,286.431,284.91,285.657,496.387,494.713,493.169,494.756,0.403,0.522,0.687,0.537,0.0,0.03,0.09,0.052,0.173,-0.1,-0.111,-0.171,-0.382,0.115,0.152,0.182,0.448,0.265,0.594,0.288,0.385,1400.4,4679.4,1563.3,7645.3,0.0,8.7,3.9,12.6,7658.0,7632.8,1348.2,116.7,7.1,1472.3,344.1,602.5,2413.9,3362.1,4835.1,-1889.5,2488.6,4806.8,3215.9,10513.5,1.86,1.83,1.77,1.82,0.0,0.0,0.0,0.0,120.4,240.3,72.7,163.5,307.9
2024-06-30 00:08:00,285.781,286.313,284.993,285.696,496.403,494.67,493.404,494.826,0.4,0.523,0.633,0.519,0.0,0.029,0.085,0.049,0.163,-0.1,-0.112,-0.169,-0.381,0.114,0.151,0.183,0.449,0.254,0.563,0.266,0.363,1400.4,4679.4,1563.3,7645.3,0.0,8.7,3.9,12.6,7658.0,7632.8,1348.2,116.7,7.1,1472.3,344.1,602.5,2413.9,3362.1,4835.1,-1889.5,2488.6,4806.8,3215.9,10513.5,1.88,1.89,1.81,1.86,0.0,0.0,0.0,0.0,120.3,240.3,73.9,172.3,314.2
2024-06-30 00:09:00,285.78,286.395,285.058,285.744,496.483,494.859,493.402,494.915,0.402,0.516,0.621,0.513,0.0,0.029,0.088,0.051,0.168,-0.101,-0.111,-0.171,-0.382,0.115,0.15,0.183,0.447,0.251,0.584,0.282,0.376,1400.4,4679.4,1563.3,7645.3,0.0,8.7,3.9,12.6,7658.0,7632.8,1348.2,116.7,7.1,1472.3,344.1,602.5,2413.9,3362.1,4835.1,-1889.5,2488.6,4806.8,3215.9,10513.5,1.89,1.85,1.78,1.84,0.0,0.0,0.0,0.0,120.4,240.4,74.6,170.8,306.6
2024-06-30 00:10:00,285.679,286.348,284.963,285.663,496.416,494.746,493.227,494.796,0.401,0.519,0.628,0.516,0.0,0.029,0.081,0.046,0.156,-0.101,-0.112,-0.166,-0.38,0.114,0.149,0.18,0.443,0.25,0.547,0.258,0.353,1400.4,4679.4,1563.3,7645.3,0.0,8.7,3.9,12.6,7658.0,7632.8,1348.2,116.7,7.1,1472.3,344.1,602.5,2413.9,3362.2,4835.2,-1889.5,2488.6,4806.8,3215.9,10513.5,1.86,1.85,1.77,1.83,0.0,0.0,0.0,0.0,120.3,240.3,73.7,171.8,314.2
2024-06-30 00:11:00,285.907,286.751,285.336,285.998,496.908,495.467,493.696,495.357,0.395,0.519,0.631,0.515,0.0,0.027,0.084,0.048,0.159,-0.1,-0.112,-0.169,-0.381,0.113,0.15,0.183,0.447,0.243,0.56,0.26,0.356,1400.4,4679.4,1563.3,7645.3,0.0,8.7,3.9,12.6,7658.0,7632.8,1348.2,116.7,7.1,1472.3,344.1,602.5,2413.9,3362.2,4835.2,-1889.6,2488.6,4806.8,3215.9,10513.5,1.87,1.84,1.77,1.83,0.0,0.0,0.0,0.0,120.3,240.3,73.9,170.7,314.8
2024-06-30 00:12:00,285.677,286.461,285.095,285.744,496.477,495.027,493.279,494.928,0.395,0.516,0.616,0.509,0.0,0.028,0.09,0.051,0.169,-0.099,-0.111,-0.173,-0.383,0.113,0.151,0.184,0.447,0.249,0.592,0.279,0.377,1400.4,4679.4,1563.3,7645.3,0.0,8.7,3.9,12.6,7658.0,7632.8,1348.2,116.7,7.1,1472.3,344.1,602.5,2413.9,3362.2,4835.2,-1889.6,2488.6,4806.8,3215.9,10513.5,1.81,1.84,1.77,1.81,0.0,0.0,0.0,0.0,120.3,240.4,74.4,172.0,315.3
