Time,V1,V2,V3,Vnavg_V,V12,V23,V31,VIavg_V,I1,I2,I3,Iavg_A,In,P1,P2,P3,Psum_kW,Q1,Q2,Q3,Qsum_kvar,S1,S2,S3,Ssum_kVA,PF1,PF2,PF3,PF,EPa_IMP_kWh,EPb_IMP_kWh,EPc_IMP_kWh,EP_IMP_kWh,EPa_EXP_kWh,EPb_EXP_kWh,EPc_EXP_kWh,EP_EXP_kWh,EP_TOTAL_kWh,EP_NET_kWh,EQa_IMP_kvarh,EQb_IMP_kvarh,EQc_IMP_kvarh,EQ_IMP_kvarh,EQa_EXP_kvarh,EQb_EXP_kvarh,EQc_EXP_kvarh,EQ_EXP_kvarh,EQ_TOTAL_kvarh,EQ_NET_kvarh,ESa_kVAh,ESb_kVAh,ESc_kVAh,ES_kVAh,THD_Va,THD_Vb,THD_Vc,THD_Vavg,THD_Ia,THD_Ib,THD_Ic,THD_Iavg,Ang_Vb,Ang_Vc,Ang_Ia,Ang_Ib,Ang_Ic
2024-06-14 00:00:00,286.483,286.582,285.92,286.328,496.959,495.892,494.958,495.936,0.406,0.517,0.626,0.516,0.0,0.032,0.085,0.052,0.169,-0.103,-0.113,-0.169,-0.384,0.116,0.15,0.184,0.45,0.274,0.566,0.282,0.375,1306.1,4526.2,1460.2,7294.7,0.0,8.7,3.9,12.6,7307.4,7282.2,1334.8,116.7,7.1,1458.9,297.5,546.8,2321.6,3167.6,4627.2,-1708.4,2335.6,4618.1,3030.0,9985.8,1.73,1.69,1.68,1.7,0.0,0.0,0.0,0.0,120.2,240.3,73.0,172.8,312.9
2024-06-14 00:01:00,286.613,286.71,286.076,286.466,497.107,496.063,495.295,496.155,0.406,0.516,0.626,0.516,0.0,0.032,0.083,0.05,0.165,-0.103,-0.114,-0.167,-0.384,0.117,0.149,0.18,0.446,0.278,0.555,0.275,0.369,1306.1,4526.2,1460.2,7294.7,0.0,8.7,3.9,12.6,7307.4,7282.2,1334.8,116.7,7.1,1458.9,297.5,546.8,2321.6,3167.6,4627.2,-1708.4,2335.6,4618.1,3030.0,9985.8,1.72,1.68,1.66,1.69,0.0,0.0,0.0,0.0,120.2,240.2,72.3,156.2,304.2
2024-06-14 00:02:00,286.801,286.99,286.249,286.68,497.628,496.518,495.496,496.548,0.402,0.516,0.627,0.515,0.0,0.031,0.087,0.053,0.172,-0.102,-0.112,-0.171,-0.385,0.116,0.151,0.184,0.451,0.272,0.58,0.29,0.382,1306.1,4526.2,1460.2,7294.7,0.0,8.7,3.9,12.6,7307.4,7282.2,1334.8,116.7,7.1,1458.9,297.5,546.8,2321.6,3167.6,4627.2,-1708.4,2335.6,4618.1,3030.0,9985.8,1.78,1.75,1.74,1.75,0.0,0.0,0.0,0.0,120.3,240.3,72.0,171.8,313.3
2024-06-14 00:03:00,286.818,286.93,286.083,286.61,497.628,496.254,495.376,496.419,0.405,0.516,0.625,0.516,0.0,0.032,0.084,0.051,0.166,-0.103,-0.113,-0.168,-0.384,0.116,0.149,0.182,0.448,0.273,0.562,0.279,0.372,1306.1,4526.2,1460.2,7294.7,0.0,8.7,3.9,12.6,7307.4,7282.2,1334.8,116.7,7.1,1458.9,297.5,546.8,2321.6,3167.6,4627.2,-1708.4,2335.6,4618.1,3030.0,9985.8,1.7,1.63,1.61,1.65,0.0,0.0,0.0,0.0,120.3,240.3,72.9,172.6,312.6
2024-06-14 00:04:00,286.831,287.094,286.296,286.74,497.837,496.584,495.543,496.655,0.398,0.515,0.629,0.514,0.0,0.031,0.084,0.049,0.164,-0.102,-0.113,-0.169,-0.384,0.114,0.149,0.181,0.445,0.269,0.566,0.273,0.37,1306.1,4526.2,1460.2,7294.7,0.0,8.7,3.9,12.6,7307.4,7282.2,1334.8,116.7,7.1,1458.9,297.5,546.8,2321.6,3167.6,4627.2,-1708.4,2335.6,4618.1,3030.0,9985.9,1.7,1.71,1.59,1.67,0.0,0.0,0.0,0.0,120.2,240.2,72.4,171.9,312.9
2024-06-14 00:05:00,287.009,287.306,286.266,286.86,498.3,496.655,495.661,496.872,0.398,0.517,0.617,0.511,0.0,0.031,0.086,0.05,0.167,-0.101,-0.114,-0.17,-0.385,0.114,0.152,0.182,0.448,0.273,0.567,0.273,0.373,1306.1,4526.2,1460.2,7294.7,0.0,8.7,3.9,12.6,7307.4,7282.2,1334.8,116.7,7.1,1458.9,297.5,546.8,2321.6,3167.6,4627.3,-1708.4,2335.6,4618.1,3030.0,9985.9,1.69,1.7,1.55,1.65,0.0,0.0,0.0,0.0,120.3,240.3,72.4,184.3,316.6
2024-06-14 00:06:00,286.977,287.358,286.369,286.901,498.2,496.777,495.808,496.928,0.398,0.518,0.623,0.513,0.0,0.031,0.083,0.047,0.161,-0.101,-0.115,-0.168,-0.384,0.114,0.15,0.18,0.444,0.27,0.552,0.263,0.363,1306.1,4526.2,1460.2,7294.8,0.0,8.7,3.9,12.6,7307.5,7282.3,1334.8,116.7,7.1,1458.9,297.5,546.8,2321.6,3167.6,4627.3,-1708.4,2335.6,4618.1,3030.0,9985.9,1.68,1.73,1.55,1.65,0.0,0.0,0.0,0.0,120.3,240.2,72.2,172.1,314.0
2024-06-14 00:07:00,286.929,287.242,286.222,286.798,498.039,496.636,495.543,496.74,0.398,0.534,0.681,0.537,0.0,0.031,0.088,0.051,0.17,-0.101,-0.113,-0.171,-0.386,0.114,0.149,0.179,0.443,0.272,0.587,0.286,0.384,1306.1,4526.2,1460.2,7294.8,0.0,8.7,3.9,12.6,7307.5,7282.3,1334.8,116.7,7.1,1458.9,297.5,546.8,2321.6,3167.7,4627.3,-1708.4,2335.6,4618.1,3030.0,9985.9,1.61,1.65,1.5,1.59,0.0,0.0,0.0,0.0,120.3,240.3,72.7,174.2,314.3
2024-06-14 00:08:00,286.692,287.036,286.116,286.615,497.658,496.423,495.245,496.442,0.394,0.512,0.616,0.507,0.0,0.03,0.084,0.049,0.163,-0.101,-0.114,-0.17,-0.384,0.113,0.15,0.182,0.445,0.266,0.564,0.268,0.367,1306.1,4526.2,1460.2,7294.8,0.0,8.7,3.9,12.6,7307.5,7282.3,1334.8,116.7,7.1,1458.9,297.5,546.8,2321.6,3167.7,4627.3,-1708.4,2335.6,4618.1,3030.0,9985.9,1.6,1.62,1.51,1.58,0.0,0.0,0.0,0.0,120.3,240.3,72.6,172.6,313.9
2024-06-14 00:09:00,287.001,287.296,286.318,286.872,498.148,496.819,495.688,496.885,0.393,0.512,0.619,0.508,0.0,0.03,0.083,0.048,0.16,-0.101,-0.114,-0.169,-0.385,0.113,0.148,0.18,0.44,0.263,0.563,0.265,0.364,1306.1,4526.2,1460.2,7294.8,0.0,8.7,3.9,12.6,7307.5,7282.3,1334.8,116.7,7.1,1458.9,297.5,546.8,2321.6,3167.7,4627.3,-1708.4,2335.6,4618.1,3030.0,9985.9,1.49,1.52,1.41,1.47,0.0,0.0,0.0,0.0,120.3,240.3,72.9,178.2,315.5
