Time,V1,V2,V3,Vnavg_V,V12,V23,V31,VIavg_V,I1,I2,I3,Iavg_A,In,P1,P2,P3,Psum_kW,Q1,Q2,Q3,Qsum_kvar,S1,S2,S3,Ssum_kVA,PF1,PF2,PF3,PF,EPa_IMP_kWh,EPb_IMP_kWh,EPc_IMP_kWh,EP_IMP_kWh,EPa_EXP_kWh,EPb_EXP_kWh,EPc_EXP_kWh,EP_EXP_kWh,EP_TOTAL_kWh,EP_NET_kWh,EQa_IMP_kvarh,EQb_IMP_kvarh,EQc_IMP_kvarh,EQ_IMP_kvarh,EQa_EXP_kvarh,EQb_EXP_kvarh,EQc_EXP_kvarh,EQ_EXP_kvarh,EQ_TOTAL_kvarh,EQ_NET_kvarh,ESa_kVAh,ESb_kVAh,ESc_kVAh,ES_kVAh,THD_Va,THD_Vb,THD_Vc,THD_Vavg,THD_Ia,THD_Ib,THD_Ic,THD_Iavg,Ang_Vb,Ang_Vc,Ang_Ia,Ang_Ib,Ang_Ic
2024-06-28 00:00:00,285.355,285.744,284.603,285.234,495.318,493.984,492.732,494.011,0.402,0.52,0.62,0.514,0.0,0.031,0.09,0.052,0.173,-0.101,-0.112,-0.171,-0.384,0.115,0.15,0.18,0.445,0.271,0.596,0.29,0.389,1398.6,4673.8,1560.8,7635.4,0.0,8.7,3.9,12.6,7648.1,7622.9,1347.8,116.7,7.1,1471.9,339.7,597.0,2405.7,3344.1,4816.8,-1871.8,2482.8,4798.7,3206.9,10490.6,2.03,2.0,1.86,1.96,0.0,0.0,0.0,0.0,120.3,240.3,72.0,172.3,313.2
2024-06-28 00:01:00,285.371,285.569,284.395,285.112,495.336,493.495,492.645,493.825,0.404,0.523,0.617,0.515,0.0,0.032,0.084,0.048,0.164,-0.1,-0.114,-0.166,-0.381,0.115,0.152,0.18,0.447,0.28,0.556,0.264,0.367,1398.6,4673.8,1560.8,7635.4,0.0,8.7,3.9,12.6,7648.1,7622.9,1347.8,116.7,7.1,1471.9,339.7,597.0,2405.7,3344.1,4816.8,-1871.8,2482.8,4798.7,3207.0,10490.6,2.03,2.0,1.89,1.97,0.0,0.0,0.0,0.0,120.3,240.3,71.9,171.6,313.8
2024-06-28 00:02:00,285.33,285.705,284.469,285.168,495.439,493.75,492.558,493.916,0.396,0.528,0.638,0.521,0.0,0.03,0.092,0.053,0.175,-0.1,-0.111,-0.173,-0.384,0.113,0.153,0.185,0.451,0.267,0.603,0.287,0.389,1398.6,4673.8,1560.8,7635.4,0.0,8.7,3.9,12.6,7648.1,7622.9,1347.8,116.7,7.1,1471.9,339.7,597.0,2405.7,3344.1,4816.8,-1871.8,2482.8,4798.7,3207.0,10490.6,2.03,1.99,1.84,1.96,0.0,0.0,0.0,0.0,120.3,240.3,72.2,171.6,314.1
2024-06-28 00:03:00,285.438,285.684,284.362,285.161,495.548,493.621,492.542,493.904,0.403,0.523,0.619,0.515,0.0,0.032,0.085,0.048,0.166,-0.1,-0.114,-0.167,-0.381,0.115,0.152,0.18,0.447,0.282,0.561,0.267,0.371,1398.6,4673.8,1560.8,7635.4,0.0,8.7,3.9,12.6,7648.1,7622.9,1347.8,116.7,7.1,1471.9,339.7,597.0,2405.7,3344.1,4816.8,-1871.8,2482.8,4798.7,3207.0,10490.6,2.0,1.93,1.86,1.93,0.0,0.0,0.0,0.0,120.3,240.3,71.3,171.6,313.5
2024-06-28 00:04:00,285.467,285.638,284.481,285.195,495.502,493.758,492.712,493.991,0.403,0.526,0.619,0.516,0.0,0.032,0.083,0.047,0.162,-0.1,-0.115,-0.166,-0.381,0.114,0.151,0.178,0.443,0.278,0.554,0.263,0.366,1398.6,4673.8,1560.8,7635.4,0.0,8.7,3.9,12.6,7648.1,7622.9,1347.8,116.7,7.1,1471.9,339.7,597.0,2405.7,3344.1,4816.8,-1871.8,2482.8,4798.7,3207.0,10490.6,1.98,1.94,1.82,1.91,0.0,0.0,0.0,0.0,120.3,240.3,71.2,171.8,314.0
2024-06-28 00:05:00,285.359,285.739,284.428,285.176,495.492,493.795,492.47,493.919,0.398,0.536,0.622,0.519,0.0,0.032,0.09,0.049,0.171,-0.099,-0.114,-0.17,-0.383,0.113,0.155,0.182,0.449,0.282,0.58,0.271,0.38,1398.6,4673.8,1560.8,7635.5,0.0,8.7,3.9,12.6,7648.2,7623.0,1347.8,116.7,7.1,1471.9,339.7,597.0,2405.7,3344.1,4816.8,-1871.8,2482.8,4798.7,3207.0,10490.6,1.99,1.98,1.81,1.93,0.0,0.0,0.0,0.0,120.4,240.4,70.2,166.1,308.3
2024-06-28 00:06:00,285.339,285.748,284.33,285.139,495.594,493.778,492.285,493.886,0.396,0.537,0.621,0.518,0.0,0.032,0.086,0.046,0.164,-0.098,-0.116,-0.167,-0.381,0.113,0.154,0.179,0.446,0.285,0.555,0.255,0.367,1398.6,4673.8,1560.8,7635.5,0.0,8.7,3.9,12.6,7648.2,7623.0,1347.8,116.7,7.1,1471.9,339.7,597.0,2405.7,3344.1,4816.8,-1871.8,2482.8,4798.7,3207.0,10490.6,1.99,1.99,1.8,1.92,0.0,0.0,0.0,0.0,120.4,240.4,70.0,172.4,314.3
2024-06-28 00:07:00,284.682,285.262,283.94,284.628,494.475,493.154,491.365,492.998,0.393,0.559,0.695,0.549,0.0,0.031,0.092,0.051,0.174,-0.098,-0.113,-0.171,-0.382,0.112,0.153,0.179,0.445,0.279,0.598,0.282,0.39,1398.6,4673.8,1560.8,7635.5,0.0,8.7,3.9,12.6,7648.2,7623.0,1347.8,116.7,7.1,1471.9,339.7,597.0,2405.7,3344.1,4816.8,-1871.8,2482.8,4798.7,3207.0,10490.6,1.99,2.0,1.81,1.93,0.0,0.0,0.0,0.0,120.3,240.4,69.9,171.7,315.1
2024-06-28 00:08:00,284.946,285.471,284.2,284.873,494.854,493.423,491.914,493.397,0.391,0.53,0.616,0.512,0.0,0.03,0.087,0.047,0.165,-0.098,-0.114,-0.169,-0.381,0.111,0.154,0.181,0.446,0.271,0.569,0.26,0.369,1398.6,4673.8,1560.8,7635.5,0.0,8.7,3.9,12.6,7648.2,7623.0,1347.8,116.7,7.1,1471.9,339.7,597.0,2405.7,3344.1,4816.8,-1871.8,2482.8,4798.7,3207.0,10490.6,1.98,2.02,1.81,1.93,0.0,0.0,0.0,0.0,120.3,240.4,70.5,156.1,306.0
2024-06-28 00:09:00,284.909,285.399,284.259,284.856,494.685,493.494,491.97,493.383,0.392,0.529,0.62,0.514,0.0,0.03,0.084,0.044,0.158,-0.098,-0.115,-0.167,-0.38,0.111,0.152,0.178,0.441,0.268,0.55,0.248,0.357,1398.6,4673.8,1560.8,7635.5,0.0,8.7,3.9,12.6,7648.2,7623.0,1347.8,116.7,7.1,1471.9,339.7,597.0,2405.7,3344.1,4816.8,-1871.8,2482.8,4798.7,3207.0,10490.6,1.95,1.99,1.79,1.91,0.0,0.0,0.0,0.0,120.2,240.3,71.4,171.6,314.7
