Time,V1,V2,V3,Vnavg_V,V12,V23,V31,VIavg_V,I1,I2,I3,Iavg_A,In,P1,P2,P3,Psum_kW,Q1,Q2,Q3,Qsum_kvar,S1,S2,S3,Ssum_kVA,PF1,PF2,PF3,PF,EPa_IMP_kWh,EPb_IMP_kWh,EPc_IMP_kWh,EP_IMP_kWh,EPa_EXP_kWh,EPb_EXP_kWh,EPc_EXP_kWh,EP_EXP_kWh,EP_TOTAL_kWh,EP_NET_kWh,EQa_IMP_kvarh,EQb_IMP_kvarh,EQc_IMP_kvarh,EQ_IMP_kvarh,EQa_EXP_kvarh,EQb_EXP_kvarh,EQc_EXP_kvarh,EQ_EXP_kvarh,EQ_TOTAL_kvarh,EQ_NET_kvarh,ESa_kVAh,ESb_kVAh,ESc_kVAh,ES_kVAh,THD_Va,THD_Vb,THD_Vc,THD_Vavg,THD_Ia,THD_Ib,THD_Ic,THD_Iavg,Ang_Vb,Ang_Vc,Ang_Ia,Ang_Ib,Ang_Ic
2024-07-20 00:00:00,283.076,283.63,282.298,283.001,491.621,490.168,488.712,490.167,0.396,0.518,0.615,0.509,0.0,0.031,0.087,0.049,0.167,-0.098,-0.111,-0.167,-0.376,0.113,0.148,0.177,0.438,0.273,0.585,0.279,0.381,1818.1,5162.4,1986.4,8969.0,0.0,8.7,3.9,12.6,8981.7,8956.5,1353.2,116.7,7.1,1477.3,437.8,710.2,2556.0,3705.8,5183.8,-2228.1,3041.5,5397.1,3816.8,12257.7,2.02,1.87,2.0,1.96,0.0,0.0,0.0,0.0,120.3,240.3,71.1,171.9,312.5
2024-07-20 00:01:00,283.393,283.763,282.38,283.178,492.143,490.173,489.095,490.47,0.399,0.521,0.615,0.512,0.0,0.032,0.085,0.048,0.165,-0.098,-0.112,-0.164,-0.375,0.113,0.15,0.178,0.441,0.283,0.564,0.269,0.373,1818.1,5162.4,1986.4,8969.0,0.0,8.7,3.9,12.6,8981.7,8956.5,1353.2,116.7,7.1,1477.3,437.8,710.2,2556.0,3705.8,5183.8,-2228.1,3041.5,5397.1,3816.8,12257.7,1.96,1.81,1.92,1.9,0.0,0.0,0.0,0.0,120.4,240.3,70.2,171.8,312.4
2024-07-20 00:02:00,283.371,283.598,282.249,283.073,491.964,489.9,488.998,490.287,0.749,1.287,0.631,0.889,0.0,0.19,0.324,0.047,0.561,0.078,-0.161,-0.167,-0.25,0.214,0.37,0.181,0.765,0.889,0.876,0.26,0.734,1818.1,5162.4,1986.4,8969.0,0.0,8.7,3.9,12.6,8981.7,8956.5,1353.2,116.7,7.1,1477.3,437.8,710.2,2556.0,3705.8,5183.8,-2228.1,3041.5,5397.1,3816.8,12257.7,1.96,1.8,1.93,1.89,0.0,0.0,0.0,0.0,120.4,240.3,340.5,145.3,312.6
2024-07-20 00:03:00,283.572,283.946,282.529,283.349,492.512,490.464,489.351,490.776,0.786,1.289,0.591,0.889,0.0,0.202,0.334,0.05,0.585,0.077,-0.17,-0.17,-0.263,0.224,0.379,0.181,0.784,0.899,0.88,0.275,0.746,1818.1,5162.4,1986.4,8969.0,0.0,8.7,3.9,12.6,8981.7,8956.5,1353.2,116.7,7.1,1477.3,437.8,710.2,2556.0,3705.8,5183.8,-2228.1,3041.5,5397.1,3816.8,12257.7,1.95,1.81,1.93,1.9,0.0,0.0,0.0,0.0,120.4,240.3,334.4,141.7,308.8
2024-07-20 00:04:00,283.289,283.609,282.377,283.092,491.906,490.128,488.957,490.33,0.816,1.357,0.631,0.935,0.0,0.209,0.332,0.045,0.586,0.077,-0.179,-0.167,-0.269,0.231,0.384,0.18,0.795,0.906,0.863,0.252,0.738,1818.1,5162.4,1986.4,8969.1,0.0,8.7,3.9,12.6,8981.8,8956.6,1353.2,116.7,7.1,1477.3,437.8,710.2,2556.0,3705.8,5183.9,-2228.1,3041.5,5397.2,3816.8,12257.7,1.97,1.82,1.91,1.9,0.0,0.0,0.0,0.0,120.3,240.3,335.3,151.8,312.0
2024-07-20 00:05:00,283.49,283.841,282.672,283.334,492.288,490.538,489.461,490.763,0.836,1.478,0.757,1.024,0.0,0.215,0.341,0.05,0.606,0.078,-0.182,-0.17,-0.273,0.237,0.39,0.18,0.807,0.909,0.875,0.276,0.751,1818.1,5162.4,1986.4,8969.1,0.0,8.7,3.9,12.6,8981.8,8956.6,1353.2,116.7,7.1,1477.3,437.8,710.2,2556.0,3705.8,5183.9,-2228.1,3041.5,5397.2,3816.8,12257.7,1.99,1.87,1.9,1.92,0.0,0.0,0.0,0.0,120.4,240.3,335.1,152.1,312.4
2024-07-20 00:06:00,283.473,283.941,282.639,283.351,492.324,490.664,489.357,490.782,0.431,0.629,0.619,0.56,0.0,0.057,0.101,0.046,0.204,-0.094,-0.135,-0.167,-0.395,0.122,0.181,0.179,0.483,0.464,0.559,0.254,0.422,1818.1,5162.4,1986.4,8969.1,0.0,8.7,3.9,12.6,8981.8,8956.6,1353.2,116.7,7.1,1477.3,437.8,710.3,2556.0,3705.8,5183.9,-2228.1,3041.5,5397.2,3816.9,12257.8,2.07,1.95,1.97,2.0,0.0,0.0,0.0,0.0,120.4,240.3,56.7,175.6,315.2
2024-07-20 00:07:00,283.025,283.437,282.361,282.941,491.387,490.032,488.76,490.06,0.434,0.623,0.622,0.56,0.0,0.056,0.1,0.048,0.204,-0.096,-0.133,-0.166,-0.395,0.123,0.179,0.18,0.481,0.456,0.56,0.265,0.423,1818.1,5162.4,1986.4,8969.1,0.0,8.7,3.9,12.6,8981.8,8956.6,1353.2,116.7,7.1,1477.3,437.8,710.3,2556.0,3705.8,5183.9,-2228.1,3041.5,5397.2,3816.9,12257.8,2.09,1.95,1.99,2.01,0.0,0.0,0.0,0.0,120.4,240.3,59.7,171.9,313.0
2024-07-20 00:08:00,282.672,283.052,281.932,282.552,490.816,489.293,488.101,489.403,0.436,0.714,0.778,0.643,0.0,0.056,0.098,0.046,0.201,-0.096,-0.134,-0.164,-0.394,0.123,0.177,0.176,0.476,0.456,0.554,0.264,0.422,1818.1,5162.4,1986.4,8969.1,0.0,8.7,3.9,12.6,8981.8,8956.6,1353.2,116.7,7.1,1477.3,437.8,710.3,2556.0,3705.8,5183.9,-2228.2,3041.5,5397.2,3816.9,12257.8,2.16,2.03,2.06,2.09,0.0,0.0,0.0,0.0,120.3,240.3,58.7,162.5,306.9
2024-07-20 00:09:00,282.458,282.838,281.867,282.388,490.3,489.061,487.959,489.107,0.397,0.515,0.623,0.512,0.0,0.029,0.081,0.047,0.157,-0.099,-0.111,-0.164,-0.374,0.113,0.146,0.178,0.437,0.262,0.553,0.262,0.359,1818.1,5162.4,1986.4,8969.1,0.0,8.7,3.9,12.6,8981.8,8956.6,1353.2,116.7,7.1,1477.3,437.8,710.3,2556.0,3705.8,5183.9,-2228.2,3041.6,5397.2,3816.9,12257.8,2.03,1.89,1.92,1.95,0.0,0.0,0.0,0.0,120.3,240.3,72.8,171.9,312.5
