Time,V1,V2,V3,Vnavg_V,V12,V23,V31,VIavg_V,I1,I2,I3,Iavg_A,In,P1,P2,P3,Psum_kW,Q1,Q2,Q3,Qsum_kvar,S1,S2,S3,Ssum_kVA,PF1,PF2,PF3,PF,EPa_IMP_kWh,EPb_IMP_kWh,EPc_IMP_kWh,EP_IMP_kWh,EPa_EXP_kWh,EPb_EXP_kWh,EPc_EXP_kWh,EP_EXP_kWh,EP_TOTAL_kWh,EP_NET_kWh,EQa_IMP_kvarh,EQb_IMP_kvarh,EQc_IMP_kvarh,EQ_IMP_kvarh,EQa_EXP_kvarh,EQb_EXP_kvarh,EQc_EXP_kvarh,EQ_EXP_kvarh,EQ_TOTAL_kvarh,EQ_NET_kvarh,ESa_kVAh,ESb_kVAh,ESc_kVAh,ES_kVAh,THD_Va,THD_Vb,THD_Vc,THD_Vavg,THD_Ia,THD_Ib,THD_Ic,THD_Iavg,Ang_Vb,Ang_Vc,Ang_Ia,Ang_Ib,Ang_Ic
2024-07-19 00:00:00,282.824,282.957,281.644,282.475,490.793,489.045,487.942,489.26,0.413,0.528,0.626,0.522,0.0,0.031,0.08,0.046,0.157,-0.101,-0.113,-0.162,-0.376,0.116,0.149,0.176,0.442,0.269,0.535,0.26,0.355,1817.0,5159.1,1985.1,8963.4,0.0,8.7,3.9,12.6,8976.1,8950.9,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.8,3696.8,5174.6,-2219.4,3038.5,5392.6,3812.3,12245.5,2.49,2.39,2.35,2.41,0.0,0.0,0.0,0.0,120.3,240.3,72.5,170.9,313.0
2024-07-19 00:01:00,282.876,283.176,281.652,282.568,491.132,489.293,487.889,489.438,0.406,0.528,0.607,0.514,0.0,0.031,0.087,0.048,0.167,-0.098,-0.113,-0.167,-0.379,0.114,0.153,0.179,0.446,0.275,0.568,0.269,0.373,1817.0,5159.1,1985.1,8963.4,0.0,8.7,3.9,12.6,8976.1,8950.9,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.8,3696.8,5174.6,-2219.4,3038.5,5392.6,3812.3,12245.5,2.43,2.34,2.32,2.36,0.0,0.0,0.0,0.0,120.3,240.4,70.3,171.4,314.1
2024-07-19 00:02:00,283.149,283.521,282.016,282.895,491.594,489.885,488.477,489.985,0.405,0.515,0.578,0.499,0.0,0.031,0.088,0.049,0.169,-0.099,-0.113,-0.168,-0.379,0.114,0.152,0.178,0.445,0.275,0.577,0.277,0.379,1817.0,5159.1,1985.1,8963.4,0.0,8.7,3.9,12.6,8976.1,8950.9,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.8,3696.8,5174.6,-2219.4,3038.5,5392.6,3812.3,12245.6,2.41,2.33,2.3,2.35,0.0,0.0,0.0,0.0,120.3,240.4,70.7,171.5,314.2
2024-07-19 00:03:00,282.783,283.196,281.687,282.555,490.947,489.427,487.77,489.381,0.399,0.571,0.72,0.563,0.0,0.031,0.087,0.048,0.166,-0.098,-0.113,-0.167,-0.378,0.113,0.152,0.177,0.441,0.273,0.577,0.272,0.377,1817.0,5159.1,1985.1,8963.4,0.0,8.7,3.9,12.6,8976.1,8950.9,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.8,3696.8,5174.6,-2219.4,3038.5,5392.6,3812.3,12245.6,2.35,2.28,2.22,2.29,0.0,0.0,0.0,0.0,120.3,240.4,70.7,171.3,314.5
2024-07-19 00:04:00,283.132,283.865,282.152,283.05,491.914,490.494,488.378,490.262,0.397,0.536,0.615,0.516,0.0,0.031,0.087,0.046,0.164,-0.097,-0.114,-0.167,-0.378,0.113,0.155,0.18,0.447,0.274,0.558,0.257,0.366,1817.0,5159.1,1985.1,8963.4,0.0,8.7,3.9,12.6,8976.1,8950.9,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.8,3696.8,5174.6,-2219.4,3038.5,5392.6,3812.3,12245.6,2.35,2.29,2.22,2.29,0.0,0.0,0.0,0.0,120.3,240.4,70.0,174.2,317.6
2024-07-19 00:05:00,283.247,283.708,282.158,283.038,491.749,490.389,488.6,490.246,0.4,0.534,0.622,0.519,0.0,0.031,0.083,0.045,0.159,-0.098,-0.115,-0.165,-0.377,0.113,0.153,0.178,0.443,0.275,0.546,0.252,0.359,1817.0,5159.1,1985.1,8963.4,0.0,8.7,3.9,12.6,8976.1,8950.9,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.9,3696.8,5174.6,-2219.4,3038.5,5392.6,3812.3,12245.6,2.36,2.32,2.26,2.31,0.0,0.0,0.0,0.0,120.3,240.4,71.0,171.5,314.1
2024-07-19 00:06:00,283.052,283.491,282.043,282.862,491.334,490.252,488.282,489.956,0.404,0.531,0.62,0.518,0.0,0.031,0.085,0.048,0.163,-0.098,-0.113,-0.166,-0.377,0.113,0.153,0.18,0.446,0.271,0.557,0.264,0.366,1817.0,5159.1,1985.1,8963.4,0.0,8.7,3.9,12.6,8976.1,8950.9,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.9,3696.8,5174.6,-2219.5,3038.5,5392.6,3812.3,12245.6,2.36,2.32,2.26,2.32,0.0,0.0,0.0,0.0,120.2,240.4,71.4,166.7,314.4
2024-07-19 00:07:00,283.063,283.493,282.021,282.859,491.405,490.087,488.348,489.947,0.401,0.528,0.62,0.517,0.0,0.031,0.087,0.049,0.167,-0.099,-0.113,-0.167,-0.379,0.114,0.151,0.177,0.442,0.271,0.576,0.276,0.377,1817.0,5159.1,1985.1,8963.4,0.0,8.7,3.9,12.6,8976.1,8950.9,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.9,3696.8,5174.6,-2219.5,3038.5,5392.6,3812.3,12245.6,2.39,2.38,2.22,2.33,0.0,0.0,0.0,0.0,120.2,240.4,72.3,171.9,313.9
2024-07-19 00:08:00,283.048,283.471,282.073,282.864,491.238,490.082,488.421,489.914,0.405,0.532,0.62,0.519,0.0,0.031,0.084,0.046,0.161,-0.098,-0.113,-0.166,-0.378,0.114,0.153,0.18,0.447,0.269,0.55,0.257,0.36,1817.0,5159.1,1985.1,8963.4,0.0,8.7,3.9,12.6,8976.1,8950.9,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.9,3696.8,5174.6,-2219.5,3038.5,5392.6,3812.3,12245.6,2.46,2.45,2.28,2.4,0.0,0.0,0.0,0.0,120.2,240.4,71.4,171.7,314.1
2024-07-19 00:09:00,283.234,283.666,282.366,283.088,491.573,490.508,488.885,490.322,0.404,0.517,0.591,0.504,0.0,0.031,0.088,0.051,0.169,-0.099,-0.112,-0.168,-0.38,0.115,0.152,0.18,0.447,0.268,0.577,0.281,0.378,1817.0,5159.1,1985.1,8963.4,0.0,8.7,3.9,12.6,8976.1,8950.9,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.9,3696.9,5174.6,-2219.5,3038.5,5392.6,3812.3,12245.6,2.44,2.43,2.27,2.38,0.0,0.0,0.0,0.0,120.2,240.3,72.5,170.4,313.3
2024-07-19 00:10:00,283.081,283.657,282.319,283.019,491.361,490.493,488.617,490.157,0.903,1.45,0.641,0.998,0.0,0.233,0.352,0.046,0.63,0.083,-0.199,-0.17,-0.287,0.255,0.412,0.183,0.851,0.911,0.853,0.25,0.74,1817.0,5159.1,1985.1,8963.4,0.0,8.7,3.9,12.6,8976.1,8950.9,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.9,3696.9,5174.6,-2219.5,3038.5,5392.6,3812.3,12245.6,2.46,2.45,2.29,2.4,0.0,0.0,0.0,0.0,120.2,240.3,71.8,170.6,313.6
2024-07-19 00:11:00,283.134,283.579,282.247,282.987,491.434,490.354,488.659,490.149,0.754,1.304,0.641,0.9,0.0,0.189,0.325,0.048,0.562,0.076,-0.163,-0.171,-0.257,0.213,0.372,0.185,0.77,0.888,0.874,0.257,0.73,1817.0,5159.1,1985.1,8963.4,0.0,8.7,3.9,12.6,8976.1,8950.9,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.9,3696.9,5174.6,-2219.5,3038.5,5392.6,3812.3,12245.6,2.44,2.42,2.29,2.38,0.0,0.0,0.0,0.0,120.2,240.4,339.4,147.1,314.2
2024-07-19 00:12:00,283.107,283.661,282.424,283.064,491.364,490.669,488.82,490.285,0.787,1.339,0.642,0.923,0.0,0.199,0.327,0.047,0.573,0.075,-0.172,-0.17,-0.267,0.221,0.378,0.183,0.782,0.898,0.867,0.255,0.732,1817.0,5159.1,1985.2,8963.4,0.0,8.7,3.9,12.6,8976.1,8950.9,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.9,3696.9,5174.6,-2219.5,3038.5,5392.6,3812.3,12245.6,2.45,2.42,2.28,2.38,0.0,0.0,0.0,0.0,120.2,240.3,335.9,147.0,313.9
2024-07-19 00:13:00,283.389,283.814,282.558,283.253,491.844,490.811,489.155,490.603,0.806,1.342,0.63,0.926,0.0,0.206,0.338,0.053,0.597,0.075,-0.175,-0.175,-0.275,0.227,0.386,0.186,0.799,0.904,0.878,0.283,0.747,1817.0,5159.1,1985.2,8963.4,0.0,8.7,3.9,12.6,8976.1,8950.9,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.9,3696.9,5174.7,-2219.5,3038.5,5392.6,3812.3,12245.7,2.49,2.46,2.31,2.42,0.0,0.0,0.0,0.0,120.2,240.4,344.5,146.2,316.6
2024-07-19 00:14:00,283.568,284.167,282.838,283.524,492.28,491.439,489.512,491.077,0.442,0.633,0.628,0.568,0.0,0.056,0.1,0.047,0.204,-0.097,-0.134,-0.168,-0.399,0.125,0.181,0.182,0.489,0.444,0.554,0.26,0.416,1817.0,5159.1,1985.2,8963.5,0.0,8.7,3.9,12.6,8976.2,8951.0,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.9,3696.9,5174.7,-2219.5,3038.5,5392.6,3812.3,12245.7,2.56,2.53,2.38,2.49,0.0,0.0,0.0,0.0,120.2,240.4,345.3,144.3,314.3
2024-07-19 00:15:00,283.372,283.934,282.583,283.296,491.906,491.014,489.097,490.672,0.44,0.654,0.696,0.597,0.0,0.056,0.103,0.049,0.208,-0.096,-0.134,-0.169,-0.399,0.125,0.18,0.179,0.485,0.446,0.569,0.273,0.428,1817.0,5159.1,1985.2,8963.5,0.0,8.7,3.9,12.6,8976.2,8951.0,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.9,3696.9,5174.7,-2219.5,3038.5,5392.6,3812.3,12245.7,2.57,2.54,2.39,2.5,0.0,0.0,0.0,0.0,120.2,240.3,59.2,158.4,308.9
2024-07-19 00:16:00,283.53,284.185,282.811,283.509,492.298,491.415,489.438,491.05,0.442,0.637,0.637,0.572,0.0,0.055,0.1,0.046,0.201,-0.096,-0.135,-0.167,-0.398,0.125,0.181,0.181,0.487,0.444,0.55,0.254,0.413,1817.0,5159.1,1985.2,8963.5,0.0,8.7,3.9,12.6,8976.2,8951.0,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.9,3696.9,5174.7,-2219.5,3038.5,5392.6,3812.3,12245.7,2.56,2.54,2.39,2.5,0.0,0.0,0.0,0.0,120.2,240.4,60.1,169.4,314.6
2024-07-19 00:17:00,283.652,284.052,282.682,283.462,492.341,491.188,489.432,490.987,0.411,0.528,0.622,0.52,0.0,0.031,0.086,0.05,0.167,-0.1,-0.112,-0.167,-0.38,0.116,0.152,0.181,0.449,0.266,0.564,0.276,0.371,1817.0,5159.1,1985.2,8963.5,0.0,8.7,3.9,12.6,8976.2,8951.0,1352.9,116.7,7.1,1477.0,435.9,707.4,2551.9,3696.9,5174.7,-2219.5,3038.5,5392.6,3812.3,12245.7,2.52,2.48,2.42,2.47,0.0,0.0,0.0,0.0,120.2,240.4,59.5,170.5,314.3
