Time,V1,V2,V3,Vnavg_V,V12,V23,V31,VIavg_V,I1,I2,I3,Iavg_A,In,P1,P2,P3,Psum_kW,Q1,Q2,Q3,Qsum_kvar,S1,S2,S3,Ssum_kVA,PF1,PF2,PF3,PF,EPa_IMP_kWh,EPb_IMP_kWh,EPc_IMP_kWh,EP_IMP_kWh,EPa_EXP_kWh,EPb_EXP_kWh,EPc_EXP_kWh,EP_EXP_kWh,EP_TOTAL_kWh,EP_NET_kWh,EQa_IMP_kvarh,EQb_IMP_kvarh,EQc_IMP_kvarh,EQ_IMP_kvarh,EQa_EXP_kvarh,EQb_EXP_kvarh,EQc_EXP_kvarh,EQ_EXP_kvarh,EQ_TOTAL_kvarh,EQ_NET_kvarh,ESa_kVAh,ESb_kVAh,ESc_kVAh,ES_kVAh,THD_Va,THD_Vb,THD_Vc,THD_Vavg,THD_Ia,THD_Ib,THD_Ic,THD_Iavg,Ang_Vb,Ang_Vc,Ang_Ia,Ang_Ib,Ang_Ic
2024-07-05 00:00:00,283.84,284.551,283.258,283.883,493.163,491.72,490.214,491.699,0.398,0.518,0.626,0.514,0.0,0.029,0.084,0.048,0.161,-0.099,-0.112,-0.167,-0.378,0.113,0.15,0.182,0.445,0.261,0.56,0.265,0.363,1406.0,4695.7,1569.3,7673.3,0.0,8.7,3.9,12.6,7686.0,7660.8,1349.6,116.7,7.1,1473.7,353.8,616.9,2434.6,3407.0,4881.5,-1933.0,2503.8,4829.6,3238.6,10574.2,2.19,2.03,2.1,2.11,0.0,0.0,0.0,0.0,120.3,240.3,72.7,171.5,313.8
2024-07-05 00:01:00,283.445,284.256,283.025,283.575,492.46,491.315,489.723,491.166,0.731,1.287,0.646,0.888,0.0,0.186,0.326,0.049,0.56,0.076,-0.161,-0.172,-0.258,0.21,0.371,0.186,0.767,0.889,0.877,0.261,0.731,1406.0,4695.7,1569.3,7673.3,0.0,8.7,3.9,12.6,7686.0,7660.8,1349.6,116.7,7.1,1473.7,353.8,616.9,2434.6,3407.0,4881.5,-1933.0,2503.8,4829.6,3238.6,10574.2,2.16,2.02,2.1,2.09,0.0,0.0,0.0,0.0,120.3,240.3,340.8,145.4,313.5
2024-07-05 00:02:00,283.826,284.54,283.212,283.86,493.115,491.644,490.202,491.654,0.792,1.474,0.795,1.02,0.0,0.202,0.335,0.05,0.586,0.075,-0.174,-0.173,-0.271,0.223,0.383,0.184,0.79,0.903,0.875,0.27,0.742,1406.0,4695.7,1569.3,7673.3,0.0,8.7,3.9,12.6,7686.0,7660.8,1349.6,116.7,7.1,1473.7,353.8,616.9,2434.6,3407.1,4881.5,-1933.0,2503.8,4829.6,3238.6,10574.2,2.17,2.04,2.11,2.11,0.0,0.0,0.0,0.0,120.3,240.3,337.6,144.6,314.0
2024-07-05 00:03:00,283.961,284.663,283.499,284.041,493.226,492.042,490.597,491.955,0.81,1.362,0.645,0.939,0.0,0.209,0.341,0.052,0.603,0.076,-0.178,-0.175,-0.278,0.23,0.391,0.188,0.81,0.908,0.872,0.278,0.745,1406.0,4695.7,1569.3,7673.3,0.0,8.7,3.9,12.6,7686.0,7660.8,1349.6,116.7,7.1,1473.7,353.8,616.9,2434.6,3407.1,4881.5,-1933.0,2503.8,4829.6,3238.6,10574.2,2.18,2.04,2.12,2.11,0.0,0.0,0.0,0.0,120.3,240.3,342.6,141.3,313.7
2024-07-05 00:04:00,283.621,284.3,283.201,283.707,492.659,491.461,490.076,491.399,0.825,1.385,0.657,0.956,0.0,0.213,0.34,0.048,0.601,0.076,-0.184,-0.174,-0.281,0.234,0.395,0.187,0.816,0.91,0.862,0.259,0.737,1406.0,4695.8,1569.3,7673.3,0.0,8.7,3.9,12.6,7686.0,7660.8,1349.6,116.7,7.1,1473.7,353.8,616.9,2434.6,3407.1,4881.5,-1933.0,2503.8,4829.6,3238.6,10574.2,2.19,2.04,2.09,2.11,0.0,0.0,0.0,0.0,120.3,240.3,344.8,145.4,313.5
2024-07-05 00:05:00,283.777,284.299,283.113,283.729,492.912,491.19,490.18,491.427,0.43,0.624,0.637,0.564,0.0,0.054,0.102,0.047,0.203,-0.096,-0.133,-0.169,-0.398,0.122,0.179,0.183,0.484,0.443,0.567,0.26,0.42,1406.0,4695.8,1569.3,7673.3,0.0,8.7,3.9,12.6,7686.0,7660.8,1349.6,116.7,7.1,1473.7,353.8,616.9,2434.7,3407.1,4881.5,-1933.0,2503.8,4829.6,3238.6,10574.2,2.22,2.08,2.08,2.13,0.0,0.0,0.0,0.0,120.3,240.3,61.9,170.9,314.0
2024-07-05 00:06:00,283.775,284.381,283.094,283.75,492.984,491.299,490.134,491.473,0.431,0.628,0.631,0.563,0.0,0.054,0.106,0.05,0.21,-0.095,-0.132,-0.172,-0.4,0.122,0.18,0.184,0.486,0.444,0.587,0.272,0.432,1406.0,4695.8,1569.3,7673.3,0.0,8.7,3.9,12.6,7686.0,7660.8,1349.6,116.7,7.1,1473.7,353.8,616.9,2434.7,3407.1,4881.5,-1933.0,2503.8,4829.6,3238.6,10574.2,2.21,2.07,2.06,2.11,0.0,0.0,0.0,0.0,120.3,240.3,61.5,171.4,314.2
2024-07-05 00:07:00,283.751,284.326,283.116,283.731,492.892,491.3,490.17,491.454,0.422,0.699,0.788,0.636,0.0,0.052,0.105,0.05,0.207,-0.095,-0.131,-0.172,-0.399,0.12,0.177,0.181,0.479,0.434,0.592,0.275,0.432,1406.0,4695.8,1569.3,7673.3,0.0,8.7,3.9,12.6,7686.0,7660.8,1349.6,116.7,7.1,1473.7,353.8,616.9,2434.7,3407.1,4881.5,-1933.0,2503.8,4829.6,3238.6,10574.2,2.14,2.0,1.98,2.04,0.0,0.0,0.0,0.0,120.3,240.2,61.9,168.4,310.4
2024-07-05 00:08:00,283.646,284.454,282.954,283.685,493.034,491.236,489.8,491.357,0.379,0.519,0.63,0.509,0.0,0.026,0.085,0.044,0.154,-0.096,-0.112,-0.169,-0.377,0.107,0.148,0.18,0.436,0.24,0.569,0.242,0.353,1406.0,4695.8,1569.3,7673.3,0.0,8.7,3.9,12.6,7686.0,7660.8,1349.6,116.7,7.1,1473.7,353.8,616.9,2434.7,3407.1,4881.5,-1933.1,2503.8,4829.6,3238.6,10574.2,2.14,1.98,1.97,2.03,0.0,0.0,0.0,0.0,120.4,240.3,73.2,171.0,315.3
2024-07-05 00:09:00,283.823,284.569,283.06,283.818,493.303,491.391,490.09,491.595,0.378,0.52,0.631,0.51,0.0,0.026,0.086,0.044,0.156,-0.096,-0.112,-0.17,-0.378,0.107,0.15,0.182,0.439,0.241,0.574,0.242,0.355,1406.0,4695.8,1569.3,7673.3,0.0,8.7,3.9,12.6,7686.0,7660.8,1349.6,116.7,7.1,1473.7,353.8,616.9,2434.7,3407.1,4881.5,-1933.1,2503.8,4829.6,3238.6,10574.3,2.14,1.98,1.98,2.03,0.0,0.0,0.0,0.0,120.3,240.3,73.2,176.1,318.5
