Time,V1,V2,V3,Vnavg_V,V12,V23,V31,VIavg_V,I1,I2,I3,Iavg_A,In,P1,P2,P3,Psum_kW,Q1,Q2,Q3,Qsum_kvar,S1,S2,S3,Ssum_kVA,PF1,PF2,PF3,PF,EPa_IMP_kWh,EPb_IMP_kWh,EPc_IMP_kWh,EP_IMP_kWh,EPa_EXP_kWh,EPb_EXP_kWh,EPc_EXP_kWh,EP_EXP_kWh,EP_TOTAL_kWh,EP_NET_kWh,EQa_IMP_kvarh,EQb_IMP_kvarh,EQc_IMP_kvarh,EQ_IMP_kvarh,EQa_EXP_kvarh,EQb_EXP_kvarh,EQc_EXP_kvarh,EQ_EXP_kvarh,EQ_TOTAL_kvarh,EQ_NET_kvarh,ESa_kVAh,ESb_kVAh,ESc_kVAh,ES_kVAh,THD_Va,THD_Vb,THD_Vc,THD_Vavg,THD_Ia,THD_Ib,THD_Ic,THD_Iavg,Ang_Vb,Ang_Vc,Ang_Ia,Ang_Ib,Ang_Ic
2024-07-09 00:00:00,284.609,285.201,283.698,284.503,494.37,492.798,491.14,492.769,0.408,0.549,0.628,0.529,0.0,0.033,0.086,0.045,0.164,-0.098,-0.116,-0.166,-0.381,0.116,0.157,0.18,0.453,0.285,0.546,0.251,0.362,1452.0,4753.0,1614.5,7821.7,0.0,8.7,3.9,12.6,7834.4,7809.2,1351.2,116.7,7.1,1475.3,366.5,634.1,2457.3,3459.6,4935.7,-1984.0,2566.1,4900.0,3308.0,10776.2,2.59,2.54,2.4,2.51,0.0,0.0,0.0,0.0,120.3,240.4,69.9,170.3,313.4
2024-07-09 00:01:00,284.365,285.069,283.46,284.298,494.082,492.568,490.6,492.417,0.405,0.546,0.633,0.528,0.0,0.032,0.091,0.049,0.172,-0.098,-0.114,-0.169,-0.381,0.115,0.158,0.183,0.456,0.279,0.574,0.27,0.377,1452.0,4753.0,1614.5,7821.7,0.0,8.7,3.9,12.6,7834.4,7809.2,1351.2,116.7,7.1,1475.3,366.5,634.1,2457.3,3459.6,4935.7,-1984.0,2566.1,4900.0,3308.0,10776.2,2.6,2.55,2.4,2.52,0.0,0.0,0.0,0.0,120.3,240.4,69.9,157.1,309.2
2024-07-09 00:02:00,284.328,285.128,283.538,284.331,494.134,492.771,490.591,492.499,0.772,1.328,0.649,0.917,0.0,0.194,0.335,0.047,0.576,0.082,-0.163,-0.172,-0.253,0.22,0.381,0.185,0.787,0.879,0.877,0.256,0.731,1452.0,4753.0,1614.5,7821.7,0.0,8.7,3.9,12.6,7834.4,7809.2,1351.2,116.7,7.1,1475.3,366.5,634.1,2457.3,3459.6,4935.7,-1984.0,2566.1,4900.0,3308.0,10776.3,2.57,2.54,2.39,2.5,0.0,0.0,0.0,0.0,120.3,240.4,335.2,136.8,306.9
2024-07-09 00:03:00,284.527,285.252,283.834,284.538,494.332,493.053,491.14,492.842,0.807,1.324,0.605,0.912,0.0,0.204,0.344,0.052,0.601,0.081,-0.171,-0.175,-0.265,0.229,0.389,0.186,0.804,0.892,0.884,0.281,0.747,1452.0,4753.0,1614.5,7821.7,0.0,8.7,3.9,12.6,7834.4,7809.2,1351.2,116.7,7.1,1475.3,366.5,634.1,2457.3,3459.7,4935.7,-1984.0,2566.1,4900.0,3308.0,10776.3,2.47,2.45,2.32,2.41,0.0,0.0,0.0,0.0,120.3,240.4,340.0,136.3,309.5
2024-07-09 00:04:00,284.636,285.418,283.867,284.64,494.636,493.29,491.23,493.052,0.835,1.388,0.642,0.955,0.0,0.211,0.344,0.046,0.602,0.083,-0.179,-0.172,-0.268,0.236,0.397,0.185,0.818,0.895,0.868,0.25,0.736,1452.0,4753.0,1614.5,7821.7,0.0,8.7,3.9,12.6,7834.4,7809.2,1351.2,116.7,7.1,1475.3,366.5,634.1,2457.3,3459.7,4935.7,-1984.0,2566.1,4900.0,3308.0,10776.3,2.44,2.41,2.27,2.38,0.0,0.0,0.0,0.0,120.3,240.4,339.1,148.7,314.8
2024-07-09 00:05:00,284.678,285.316,283.965,284.653,494.499,493.202,491.393,493.031,0.835,1.4,0.655,0.963,0.0,0.212,0.353,0.049,0.614,0.084,-0.179,-0.178,-0.273,0.237,0.404,0.192,0.833,0.895,0.873,0.258,0.737,1452.0,4753.0,1614.5,7821.7,0.0,8.7,3.9,12.6,7834.4,7809.2,1351.2,116.7,7.1,1475.3,366.5,634.1,2457.3,3459.7,4935.7,-1984.0,2566.1,4900.0,3308.0,10776.3,2.38,2.35,2.2,2.31,0.0,0.0,0.0,0.0,120.3,240.4,334.5,147.6,316.3
2024-07-09 00:06:00,284.68,285.242,283.856,284.593,494.497,493.0,491.322,492.94,0.429,0.641,0.638,0.569,0.0,0.054,0.106,0.046,0.206,-0.094,-0.134,-0.173,-0.401,0.122,0.185,0.186,0.493,0.441,0.573,0.247,0.417,1452.0,4753.0,1614.5,7821.8,0.0,8.7,3.9,12.6,7834.5,7809.3,1351.2,116.7,7.1,1475.3,366.5,634.1,2457.3,3459.7,4935.7,-1984.0,2566.1,4900.0,3308.0,10776.3,2.44,2.4,2.25,2.36,0.0,0.0,0.0,0.0,120.3,240.4,57.1,166.8,316.0
2024-07-09 00:07:00,284.473,285.155,283.882,284.503,494.14,492.949,491.244,492.778,0.414,0.638,0.665,0.572,0.0,0.048,0.109,0.046,0.203,-0.092,-0.131,-0.177,-0.4,0.117,0.183,0.192,0.492,0.41,0.594,0.241,0.413,1452.0,4753.0,1614.6,7821.8,0.0,8.7,3.9,12.6,7834.5,7809.3,1351.2,116.7,7.1,1475.3,366.5,634.1,2457.3,3459.7,4935.7,-1984.0,2566.1,4900.0,3308.0,10776.3,2.43,2.4,2.23,2.35,0.0,0.0,0.0,0.0,120.3,240.3,62.9,168.7,317.6
2024-07-09 00:08:00,284.957,285.282,284.048,284.762,494.759,492.978,491.971,493.236,0.419,0.628,0.654,0.567,0.0,0.05,0.108,0.048,0.206,-0.094,-0.13,-0.176,-0.4,0.119,0.182,0.19,0.491,0.417,0.594,0.255,0.42,1452.0,4753.0,1614.6,7821.8,0.0,8.7,3.9,12.6,7834.5,7809.3,1351.2,116.7,7.1,1475.3,366.5,634.1,2457.3,3459.7,4935.8,-1984.0,2566.1,4900.0,3308.0,10776.3,2.43,2.38,2.19,2.33,0.0,0.0,0.0,0.0,120.3,240.2,62.8,168.9,316.2
2024-07-09 00:09:00,284.996,285.268,284.054,284.773,494.833,492.866,492.064,493.254,0.381,0.529,0.656,0.522,0.0,0.023,0.091,0.047,0.161,-0.097,-0.109,-0.175,-0.381,0.108,0.152,0.189,0.45,0.218,0.595,0.25,0.359,1452.0,4753.0,1614.6,7821.8,0.0,8.7,3.9,12.6,7834.5,7809.3,1351.2,116.7,7.1,1475.3,366.5,634.2,2457.3,3459.7,4935.8,-1984.0,2566.1,4900.0,3308.0,10776.3,2.47,2.4,2.22,2.36,0.0,0.0,0.0,0.0,120.3,240.3,74.6,168.7,316.7
