Time,V1,V2,V3,Vnavg_V,V12,V23,V31,VIavg_V,I1,I2,I3,Iavg_A,In,P1,P2,P3,Psum_kW,Q1,Q2,Q3,Qsum_kvar,S1,S2,S3,Ssum_kVA,PF1,PF2,PF3,PF,EPa_IMP_kWh,EPb_IMP_kWh,EPc_IMP_kWh,EP_IMP_kWh,EPa_EXP_kWh,EPb_EXP_kWh,EPc_EXP_kWh,EP_EXP_kWh,EP_TOTAL_kWh,EP_NET_kWh,EQa_IMP_kvarh,EQb_IMP_kvarh,EQc_IMP_kvarh,EQ_IMP_kvarh,EQa_EXP_kvarh,EQb_EXP_kvarh,EQc_EXP_kvarh,EQ_EXP_kvarh,EQ_TOTAL_kvarh,EQ_NET_kvarh,ESa_kVAh,ESb_kVAh,ESc_kVAh,ES_kVAh,THD_Va,THD_Vb,THD_Vc,THD_Vavg,THD_Ia,THD_Ib,THD_Ic,THD_Iavg,Ang_Vb,Ang_Vc,Ang_Ia,Ang_Ib,Ang_Ic
2024-06-13 00:00:00,285.458,286.134,285.069,285.554,495.752,495.048,493.035,494.612,0.768,1.444,0.788,1.0,0.0,0.195,0.34,0.054,0.589,0.082,-0.162,-0.176,-0.256,0.22,0.382,0.187,0.788,0.885,0.892,0.29,0.748,1301.4,4508.1,1455.6,7267.3,0.0,8.7,3.9,12.6,7280.0,7254.8,1328.8,116.7,7.1,1452.9,295.3,543.1,2310.6,3150.8,4604.5,-1697.5,2325.8,4599.4,3017.8,9945.2,1.96,1.95,1.82,1.91,0.0,0.0,0.0,0.0,120.3,240.4,335.5,141.7,313.9
2024-06-13 00:01:00,285.348,286.184,284.98,285.504,495.683,494.998,492.845,494.508,0.792,1.349,0.649,0.93,0.0,0.202,0.339,0.05,0.591,0.081,-0.171,-0.174,-0.264,0.226,0.388,0.187,0.801,0.892,0.875,0.269,0.739,1301.4,4508.2,1455.6,7267.3,0.0,8.7,3.9,12.6,7280.0,7254.8,1328.8,116.7,7.1,1452.9,295.3,543.1,2310.6,3150.8,4604.5,-1697.5,2325.8,4599.4,3017.8,9945.2,1.97,1.98,1.83,1.93,0.0,0.0,0.0,0.0,120.3,240.4,339.1,139.1,313.8
2024-06-13 00:02:00,285.596,286.289,285.037,285.641,496.011,495.055,493.125,494.73,0.443,0.729,0.794,0.655,0.0,0.059,0.103,0.049,0.21,-0.098,-0.137,-0.169,-0.403,0.127,0.183,0.18,0.49,0.464,0.562,0.272,0.43,1301.4,4508.2,1455.6,7267.3,0.0,8.7,3.9,12.6,7280.0,7254.8,1328.8,116.7,7.1,1452.9,295.3,543.2,2310.6,3150.8,4604.5,-1697.5,2325.8,4599.4,3017.8,9945.2,1.98,1.98,1.82,1.93,0.0,0.0,0.0,0.0,120.3,240.4,56.8,171.3,313.7
2024-06-13 00:03:00,285.755,286.354,285.121,285.743,496.239,495.112,493.397,494.916,0.445,0.636,0.627,0.569,0.0,0.06,0.103,0.049,0.212,-0.098,-0.138,-0.17,-0.405,0.127,0.185,0.183,0.495,0.468,0.558,0.267,0.428,1301.4,4508.2,1455.6,7267.3,0.0,8.7,3.9,12.6,7280.0,7254.8,1328.8,116.7,7.1,1452.9,295.3,543.2,2310.6,3150.8,4604.5,-1697.5,2325.8,4599.4,3017.8,9945.2,1.99,1.99,1.84,1.94,0.0,0.0,0.0,0.0,120.3,240.4,58.7,172.3,313.5
2024-06-13 00:04:00,285.808,286.583,285.317,285.903,496.406,495.561,493.571,495.179,0.442,0.636,0.634,0.571,0.0,0.058,0.101,0.047,0.205,-0.097,-0.137,-0.169,-0.404,0.126,0.183,0.181,0.489,0.458,0.553,0.259,0.42,1301.4,4508.2,1455.6,7267.3,0.0,8.7,3.9,12.6,7280.0,7254.8,1328.8,116.7,7.1,1452.9,295.3,543.2,2310.6,3150.8,4604.5,-1697.5,2325.8,4599.4,3017.8,9945.2,1.94,1.93,1.78,1.88,0.0,0.0,0.0,0.0,120.3,240.4,59.1,171.7,313.6
2024-06-13 00:05:00,285.947,286.697,285.422,286.022,496.71,495.729,493.793,495.411,0.394,0.528,0.63,0.517,0.0,0.03,0.085,0.047,0.161,-0.1,-0.115,-0.169,-0.384,0.113,0.152,0.181,0.446,0.267,0.557,0.257,0.362,1301.4,4508.2,1455.6,7267.3,0.0,8.7,3.9,12.6,7280.0,7254.8,1328.8,116.7,7.1,1452.9,295.3,543.2,2310.6,3150.8,4604.5,-1697.5,2325.8,4599.5,3017.8,9945.2,1.94,1.94,1.81,1.9,0.0,0.0,0.0,0.0,120.3,240.4,72.5,171.2,314.2
2024-06-13 00:06:00,286.188,286.885,285.612,286.228,497.042,496.123,494.08,495.748,0.392,0.533,0.625,0.517,0.0,0.03,0.085,0.044,0.159,-0.098,-0.116,-0.169,-0.384,0.111,0.153,0.18,0.445,0.271,0.552,0.247,0.358,1301.4,4508.2,1455.6,7267.3,0.0,8.7,3.9,12.6,7280.0,7254.8,1328.8,116.7,7.1,1452.9,295.3,543.2,2310.6,3150.8,4604.5,-1697.5,2325.8,4599.5,3017.8,9945.2,1.94,1.88,1.79,1.87,0.0,0.0,0.0,0.0,120.3,240.4,71.4,172.1,314.7
2024-06-13 00:07:00,286.116,286.861,285.609,286.195,497.037,496.02,494.081,495.713,0.402,0.528,0.622,0.517,0.0,0.031,0.083,0.046,0.16,-0.101,-0.115,-0.167,-0.383,0.114,0.151,0.179,0.445,0.27,0.547,0.259,0.36,1301.4,4508.2,1455.6,7267.3,0.0,8.7,3.9,12.6,7280.0,7254.8,1328.8,116.7,7.1,1452.9,295.3,543.2,2310.6,3150.8,4604.5,-1697.5,2325.8,4599.5,3017.8,9945.3,1.94,1.96,1.78,1.89,0.0,0.0,0.0,0.0,120.2,240.4,71.6,172.0,313.8
2024-06-13 00:08:00,286.178,286.976,285.872,286.342,496.949,496.422,494.457,495.943,0.401,0.5,0.58,0.493,0.0,0.03,0.089,0.052,0.171,-0.101,-0.112,-0.172,-0.385,0.115,0.151,0.182,0.448,0.263,0.586,0.289,0.382,1301.4,4508.2,1455.6,7267.3,0.0,8.7,3.9,12.6,7280.0,7254.8,1328.8,116.7,7.1,1452.9,295.3,543.2,2310.6,3150.8,4604.5,-1697.5,2325.8,4599.5,3017.8,9945.3,1.94,1.97,1.79,1.9,0.0,0.0,0.0,0.0,120.2,240.3,72.4,170.9,313.4
2024-06-13 00:09:00,286.524,287.235,286.081,286.613,497.613,496.703,494.92,496.412,0.404,0.52,0.62,0.515,0.0,0.031,0.081,0.047,0.159,-0.102,-0.114,-0.167,-0.383,0.116,0.15,0.18,0.446,0.265,0.542,0.263,0.357,1301.4,4508.2,1455.6,7267.3,0.0,8.7,3.9,12.6,7280.0,7254.8,1328.8,116.7,7.1,1452.9,295.3,543.2,2310.6,3150.8,4604.5,-1697.5,2325.8,4599.5,3017.8,9945.3,1.95,1.96,1.78,1.9,0.0,0.0,0.0,0.0,120.3,240.3,72.2,171.8,313.6
