Time,V1,V2,V3,Vnavg_V,V12,V23,V31,VIavg_V,I1,I2,I3,Iavg_A,In,P1,P2,P3,Psum_kW,Q1,Q2,Q3,Qsum_kvar,S1,S2,S3,Ssum_kVA,PF1,PF2,PF3,PF,EPa_IMP_kWh,EPb_IMP_kWh,EPc_IMP_kWh,EP_IMP_kWh,EPa_EXP_kWh,EPb_EXP_kWh,EPc_EXP_kWh,EP_EXP_kWh,EP_TOTAL_kWh,EP_NET_kWh,EQa_IMP_kvarh,EQb_IMP_kvarh,EQc_IMP_kvarh,EQ_IMP_kvarh,EQa_EXP_kvarh,EQb_EXP_kvarh,EQc_EXP_kvarh,EQ_EXP_kvarh,EQ_TOTAL_kvarh,EQ_NET_kvarh,ESa_kVAh,ESb_kVAh,ESc_kVAh,ES_kVAh,THD_Va,THD_Vb,THD_Vc,THD_Vavg,THD_Ia,THD_Ib,THD_Ic,THD_Iavg,Ang_Vb,Ang_Vc,Ang_Ia,Ang_Ib,Ang_Ic
2024-07-17 00:00:00,285.64,286.566,285.198,285.802,496.393,495.434,493.25,495.026,0.392,0.619,0.801,0.604,0.0,0.03,0.09,0.051,0.171,-0.099,-0.113,-0.171,-0.383,0.112,0.152,0.181,0.445,0.269,0.593,0.28,0.384,1772.4,5108.3,1939.2,8822.1,0.0,8.7,3.9,12.6,8834.8,8809.6,1352.7,116.7,7.1,1476.8,426.4,697.5,2538.2,3663.7,5141.2,-2186.6,2980.0,5331.3,3748.8,12062.3,2.01,1.99,1.79,1.93,0.0,0.0,0.0,0.0,120.3,240.4,71.8,169.3,314.6
2024-07-17 00:01:00,285.776,286.655,285.158,285.863,496.663,495.446,493.295,495.135,0.392,0.536,0.628,0.519,0.0,0.031,0.091,0.05,0.172,-0.098,-0.113,-0.172,-0.383,0.112,0.154,0.183,0.449,0.275,0.59,0.275,0.383,1772.4,5108.3,1939.2,8822.1,0.0,8.7,3.9,12.6,8834.8,8809.6,1352.7,116.7,7.1,1476.8,426.4,697.5,2538.2,3663.7,5141.3,-2186.6,2980.0,5331.3,3748.8,12062.4,2.03,2.02,1.79,1.95,0.0,0.0,0.0,0.0,120.3,240.4,70.4,165.5,313.8
2024-07-17 00:02:00,285.667,286.586,285.096,285.783,496.459,495.335,493.173,494.989,0.389,0.527,0.62,0.512,0.0,0.029,0.085,0.045,0.16,-0.098,-0.114,-0.169,-0.381,0.111,0.153,0.181,0.445,0.265,0.558,0.25,0.36,1772.4,5108.3,1939.2,8822.2,0.0,8.7,3.9,12.6,8834.9,8809.7,1352.7,116.7,7.1,1476.8,426.4,697.5,2538.2,3663.8,5141.3,-2186.6,2980.0,5331.3,3748.8,12062.4,1.98,1.97,1.75,1.9,0.0,0.0,0.0,0.0,120.3,240.4,71.8,171.6,315.0
2024-07-17 00:03:00,285.655,286.596,285.15,285.8,496.426,495.411,493.25,495.029,0.389,0.574,0.717,0.56,0.0,0.03,0.085,0.047,0.161,-0.099,-0.114,-0.168,-0.381,0.112,0.15,0.178,0.441,0.264,0.566,0.262,0.366,1772.4,5108.3,1939.2,8822.2,0.0,8.7,3.9,12.6,8834.9,8809.7,1352.7,116.7,7.1,1476.8,426.4,697.5,2538.2,3663.8,5141.3,-2186.7,2980.0,5331.3,3748.8,12062.4,1.95,1.95,1.73,1.88,0.0,0.0,0.0,0.0,120.3,240.4,72.2,171.6,314.9
2024-07-17 00:04:00,285.743,286.638,285.1,285.827,496.568,495.328,493.268,495.055,0.392,0.524,0.626,0.514,0.0,0.029,0.086,0.047,0.163,-0.099,-0.113,-0.169,-0.382,0.112,0.152,0.182,0.445,0.263,0.565,0.261,0.365,1772.4,5108.3,1939.2,8822.2,0.0,8.7,3.9,12.6,8834.9,8809.7,1352.7,116.7,7.1,1476.8,426.4,697.5,2538.2,3663.8,5141.3,-2186.7,2980.0,5331.3,3748.8,12062.4,1.95,1.94,1.72,1.87,0.0,0.0,0.0,0.0,120.3,240.4,71.6,181.8,316.6
2024-07-17 00:05:00,285.761,286.706,285.168,285.878,496.696,495.5,493.343,495.179,0.393,0.526,0.627,0.515,0.0,0.029,0.084,0.046,0.159,-0.099,-0.114,-0.169,-0.382,0.112,0.15,0.18,0.443,0.258,0.56,0.256,0.36,1772.4,5108.3,1939.2,8822.2,0.0,8.7,3.9,12.6,8834.9,8809.7,1352.7,116.7,7.1,1476.8,426.4,697.5,2538.2,3663.8,5141.3,-2186.7,2980.0,5331.3,3748.8,12062.4,2.03,2.02,1.8,1.95,0.0,0.0,0.0,0.0,120.3,240.4,72.1,156.0,309.1
2024-07-17 00:06:00,285.81,286.774,285.113,285.899,496.869,495.478,493.275,495.207,0.388,0.529,0.623,0.514,0.0,0.03,0.089,0.048,0.167,-0.098,-0.114,-0.172,-0.383,0.111,0.154,0.182,0.447,0.267,0.579,0.263,0.373,1772.4,5108.3,1939.2,8822.2,0.0,8.7,3.9,12.6,8834.9,8809.7,1352.7,116.7,7.1,1476.8,426.4,697.5,2538.2,3663.8,5141.3,-2186.7,2980.0,5331.4,3748.8,12062.4,1.98,1.97,1.75,1.9,0.0,0.0,0.0,0.0,120.4,240.4,71.2,171.2,315.3
2024-07-17 00:07:00,284.462,285.397,283.809,284.556,494.445,493.096,490.96,492.834,0.387,0.622,0.788,0.599,0.0,0.03,0.087,0.047,0.163,-0.098,-0.114,-0.169,-0.381,0.111,0.151,0.178,0.439,0.267,0.576,0.263,0.372,1772.4,5108.3,1939.2,8822.2,0.0,8.7,3.9,12.6,8834.9,8809.7,1352.7,116.7,7.1,1476.8,426.4,697.5,2538.2,3663.8,5141.3,-2186.7,2980.1,5331.4,3748.8,12062.4,1.95,1.93,1.72,1.87,0.0,0.0,0.0,0.0,120.3,240.4,72.1,172.0,315.3
2024-07-17 00:08:00,284.357,285.224,283.722,284.434,494.213,492.879,490.869,492.653,0.392,0.521,0.618,0.511,0.0,0.03,0.085,0.046,0.161,-0.098,-0.114,-0.168,-0.381,0.111,0.152,0.18,0.444,0.267,0.561,0.254,0.363,1772.4,5108.3,1939.2,8822.2,0.0,8.7,3.9,12.6,8834.9,8809.7,1352.7,116.7,7.1,1476.8,426.4,697.5,2538.2,3663.8,5141.3,-2186.7,2980.1,5331.4,3748.8,12062.4,1.96,1.97,1.75,1.89,0.0,0.0,0.0,0.0,120.3,240.4,71.4,172.5,315.2
2024-07-17 00:09:00,284.216,285.115,283.749,284.36,493.824,492.949,490.778,492.517,0.39,0.615,0.789,0.598,0.0,0.028,0.086,0.048,0.163,-0.099,-0.112,-0.169,-0.381,0.111,0.149,0.179,0.439,0.256,0.578,0.27,0.371,1772.4,5108.3,1939.2,8822.2,0.0,8.7,3.9,12.6,8834.9,8809.7,1352.7,116.7,7.1,1476.8,426.4,697.5,2538.2,3663.8,5141.3,-2186.7,2980.1,5331.4,3748.8,12062.4,1.92,1.94,1.71,1.86,0.0,0.0,0.0,0.0,120.3,240.4,72.8,173.1,315.4
